时间,事件类型,边界框,置信度,目标类别
2025-04-06 15:24:24.241,检测,"[514.0864868164062, 329.0491943359375, 710.4619750976562, 476.878173828125]",0.864,car
2025-04-06 15:24:24.242,检测,"[707.9710693359375, 321.3701171875, 765.4708251953125, 467.324951171875]",0.782,person
2025-04-06 15:24:24.242,检测,"[342.1507568359375, 286.49267578125, 513.9625244140625, 437.7095947265625]",0.706,car
2025-04-06 15:24:24.259,检测,"[514.489013671875, 326.6522216796875, 717.4385986328125, 479.1357421875]",0.839,car
2025-04-06 15:24:24.260,检测,"[339.728515625, 284.79010009765625, 513.0100708007812, 436.0267333984375]",0.828,car
2025-04-06 15:24:24.260,检测,"[705.327392578125, 321.869384765625, 767.91748046875, 466.179443359375]",0.622,person
2025-04-06 15:24:24.277,检测,"[513.9302368164062, 324.5635070800781, 730.9378051757812, 480.1984558105469]",0.819,car
2025-04-06 15:24:24.277,检测,"[338.17218017578125, 283.89056396484375, 513.7726440429688, 436.11102294921875]",0.763,car
2025-04-06 15:24:24.278,检测,"[711.5606689453125, 321.78424072265625, 773.0369873046875, 466.50628662109375]",0.693,person
2025-04-06 15:24:24.296,检测,"[513.1220092773438, 324.5540771484375, 714.7394409179688, 480.9853515625]",0.84,car
2025-04-06 15:24:24.296,检测,"[336.88739013671875, 282.2735290527344, 513.3024291992188, 436.3688659667969]",0.779,car
2025-04-06 15:24:24.298,检测,"[715.0552978515625, 320.22418212890625, 777.4527587890625, 467.91204833984375]",0.735,person
2025-04-06 15:24:24.316,检测,"[513.3658447265625, 324.9901123046875, 715.9771728515625, 485.615478515625]",0.876,car
2025-04-06 15:24:24.316,检测,"[336.0885009765625, 282.35400390625, 512.8385009765625, 438.47705078125]",0.782,car
2025-04-06 15:24:24.316,检测,"[718.9814453125, 319.1072998046875, 782.0751953125, 469.53955078125]",0.636,person
2025-04-06 15:24:24.335,检测,"[513.721435546875, 326.6787109375, 719.642578125, 486.667236328125]",0.87,car
2025-04-06 15:24:24.335,检测,"[333.169189453125, 284.3729553222656, 512.8411865234375, 440.2482604980469]",0.775,car
2025-04-06 15:24:24.336,检测,"[723.1797485351562, 321.2110595703125, 786.7974243164062, 474.0201416015625]",0.719,person
2025-04-06 15:24:24.355,检测,"[512.7454833984375, 328.16278076171875, 718.5091552734375, 486.49981689453125]",0.881,car
2025-04-06 15:24:24.356,检测,"[332.0478515625, 284.71875, 511.4434814453125, 441.74395751953125]",0.821,car
2025-04-06 15:24:24.356,检测,"[732.827880859375, 319.1070556640625, 790.621826171875, 475.9014892578125]",0.777,person
2025-04-06 15:24:24.377,检测,"[512.4903564453125, 329.06268310546875, 719.1446533203125, 486.64337158203125]",0.893,car
2025-04-06 15:24:24.377,检测,"[330.0196533203125, 285.381591796875, 510.373291015625, 442.55615234375]",0.805,car
2025-04-06 15:24:24.378,检测,"[741.7459106445312, 318.43865966796875, 796.7180786132812, 474.77679443359375]",0.788,person
2025-04-06 15:24:24.398,检测,"[512.1282348632812, 328.7620849609375, 721.6801147460938, 485.9815673828125]",0.895,car
2025-04-06 15:24:24.398,检测,"[328.634033203125, 285.32879638671875, 510.458740234375, 442.95489501953125]",0.803,car
2025-04-06 15:24:24.400,检测,"[743.5889282226562, 316.30987548828125, 798.7797241210938, 478.64898681640625]",0.786,person
2025-04-06 15:24:24.419,检测,"[512.7803955078125, 326.0042724609375, 727.3314208984375, 485.6461181640625]",0.891,car
2025-04-06 15:24:24.420,检测,"[325.6488037109375, 281.5595703125, 509.3232421875, 442.1240234375]",0.799,car
2025-04-06 15:24:24.420,检测,"[740.3251342773438, 315.14642333984375, 804.9553833007812, 477.26080322265625]",0.798,person
2025-04-06 15:24:24.437,检测,"[510.7611389160156, 324.81927490234375, 722.3182373046875, 487.344482421875]",0.891,car
2025-04-06 15:24:24.438,检测,"[323.06597900390625, 278.36346435546875, 508.50494384765625, 441.20025634765625]",0.823,car
2025-04-06 15:24:24.438,检测,"[747.531982421875, 314.93841552734375, 809.900634765625, 476.820556640625]",0.752,person
2025-04-06 15:24:24.456,检测,"[510.81585693359375, 323.88507080078125, 719.9037475585938, 486.94293212890625]",0.879,car
2025-04-06 15:24:24.456,检测,"[321.71453857421875, 277.223388671875, 508.43267822265625, 441.4019775390625]",0.812,car
2025-04-06 15:24:24.457,检测,"[744.866455078125, 315.064208984375, 812.053466796875, 479.103759765625]",0.807,person
2025-04-06 15:24:24.473,检测,"[510.4400634765625, 322.76220703125, 721.1151123046875, 487.6185302734375]",0.88,car
2025-04-06 15:24:24.473,检测,"[320.0383605957031, 276.8897705078125, 507.8250427246094, 441.68017578125]",0.842,car
2025-04-06 15:24:24.474,检测,"[753.5914306640625, 313.75665283203125, 818.5018310546875, 481.03570556640625]",0.813,person
2025-04-06 15:24:24.498,检测,"[509.8180847167969, 323.021484375, 726.813232421875, 488.8731689453125]",0.878,car
2025-04-06 15:24:24.500,检测,"[317.1064453125, 277.49560546875, 506.9874267578125, 442.79498291015625]",0.843,car
2025-04-06 15:24:24.500,检测,"[762.156494140625, 315.92633056640625, 823.50927734375, 482.7852783203125]",0.793,person
2025-04-06 15:24:37.316,检测,"[0.0, 0.093536376953125, 640.0, 479.5667724609375]",0.957,car
2025-04-06 15:24:37.316,检测,"[219.2587127685547, 54.25836181640625, 600.8090209960938, 479.7979736328125]",0.838,person
2025-04-06 15:24:37.344,检测,"[0.0, 0.0, 640.0, 479.7127380371094]",0.952,car
2025-04-06 15:24:37.344,检测,"[178.2385711669922, 50.33985900878906, 613.5997924804688, 479.342041015625]",0.81,person
2025-04-06 15:24:37.372,检测,"[0.0, 0.0, 640.0, 479.7127380371094]",0.952,car
2025-04-06 15:24:37.372,检测,"[178.2385711669922, 50.33985900878906, 613.5997924804688, 479.342041015625]",0.81,person
2025-04-06 15:24:37.400,检测,"[0.15087890625, 0.0, 640.0, 478.5764465332031]",0.951,car
2025-04-06 15:24:37.400,检测,"[183.5867919921875, 50.33782958984375, 609.9539794921875, 479.3328857421875]",0.806,person
2025-04-06 15:24:37.429,检测,"[0.15087890625, 0.0, 640.0, 478.5764465332031]",0.951,car
2025-04-06 15:24:37.429,检测,"[183.5867919921875, 50.33782958984375, 609.9539794921875, 479.3328857421875]",0.806,person
2025-04-06 15:24:37.458,检测,"[0.7513427734375, 0.04412841796875, 640.0, 479.6872863769531]",0.954,car
2025-04-06 15:24:37.458,检测,"[182.78240966796875, 49.69293212890625, 612.528076171875, 479.4351806640625]",0.82,person
2025-04-06 15:24:37.486,检测,"[0.7513427734375, 0.04412841796875, 640.0, 479.6872863769531]",0.954,car
2025-04-06 15:24:37.487,检测,"[182.78240966796875, 49.69293212890625, 612.528076171875, 479.4351806640625]",0.82,person
2025-04-06 15:24:37.519,检测,"[0.24005126953125, 0.104949951171875, 640.0, 479.3452453613281]",0.946,car
2025-04-06 15:24:37.520,检测,"[189.1558380126953, 49.5439453125, 609.6420288085938, 479.59344482421875]",0.834,person
2025-04-06 15:24:37.549,检测,"[0.24005126953125, 0.104949951171875, 640.0, 479.3452453613281]",0.946,car
2025-04-06 15:24:37.550,检测,"[189.1558380126953, 49.5439453125, 609.6420288085938, 479.59344482421875]",0.834,person
2025-04-06 15:24:37.585,检测,"[0.0791015625, 0.11297607421875, 640.0, 478.7648010253906]",0.95,car
2025-04-06 15:24:37.585,检测,"[181.08367919921875, 50.81353759765625, 606.3646850585938, 479.343505859375]",0.824,person
2025-04-06 15:24:37.606,检测,"[0.0791015625, 0.11297607421875, 640.0, 478.7648010253906]",0.95,car
2025-04-06 15:24:37.607,检测,"[181.08367919921875, 50.81353759765625, 606.3646850585938, 479.343505859375]",0.824,person
2025-04-06 15:24:37.649,检测,"[0.0, 0.0, 640.0, 478.40032958984375]",0.944,car
2025-04-06 15:24:37.650,检测,"[209.79034423828125, 52.84501647949219, 606.5302124023438, 479.62567138671875]",0.829,person
2025-04-06 15:24:37.668,检测,"[0.0, 0.0, 640.0, 478.40032958984375]",0.944,car
2025-04-06 15:24:37.669,检测,"[209.79034423828125, 52.84501647949219, 606.5302124023438, 479.62567138671875]",0.829,person
2025-04-06 15:24:37.702,检测,"[0.0, 0.0, 640.0, 479.2123718261719]",0.928,car
2025-04-06 15:24:37.702,检测,"[177.32818603515625, 51.41026306152344, 599.8701171875, 479.3590087890625]",0.826,person
2025-04-06 15:24:37.730,检测,"[0.0, 0.0, 640.0, 479.2123718261719]",0.928,car
2025-04-06 15:24:37.730,检测,"[177.32818603515625, 51.41026306152344, 599.8701171875, 479.3590087890625]",0.826,person
2025-04-06 15:24:37.768,检测,"[0.0, 0.0, 640.0, 479.8413391113281]",0.902,car
2025-04-06 15:24:37.769,检测,"[226.9249267578125, 54.939971923828125, 589.9478149414062, 480.0]",0.815,person
2025-04-06 15:24:37.799,检测,"[0.0, 0.0, 640.0, 479.8413391113281]",0.902,car
2025-04-06 15:24:37.800,检测,"[226.9249267578125, 54.939971923828125, 589.9478149414062, 480.0]",0.815,person
2025-04-06 15:24:37.839,检测,"[0.0, 0.0, 640.0, 479.1767578125]",0.894,car
2025-04-06 15:24:37.839,检测,"[195.60150146484375, 49.81683349609375, 598.1088256835938, 479.51605224609375]",0.812,person
2025-04-06 15:24:37.868,检测,"[0.0, 0.0, 640.0, 479.1767578125]",0.894,car
2025-04-06 15:24:37.869,检测,"[195.60150146484375, 49.81683349609375, 598.1088256835938, 479.51605224609375]",0.812,person
2025-04-06 15:24:37.919,检测,"[0.0, 0.0, 640.0, 479.00537109375]",0.898,car
2025-04-06 15:24:37.919,检测,"[219.79541015625, 56.1461181640625, 590.49658203125, 480.0]",0.819,person
2025-04-06 15:24:37.947,检测,"[0.0, 0.0, 640.0, 479.00537109375]",0.898,car
2025-04-06 15:24:37.948,检测,"[219.79541015625, 56.1461181640625, 590.49658203125, 480.0]",0.819,person
2025-04-06 15:24:37.982,检测,"[0.0, 0.0, 640.0, 479.5734558105469]",0.93,car
2025-04-06 15:24:37.983,检测,"[207.368408203125, 51.80902099609375, 586.0236206054688, 480.0]",0.864,person
2025-04-06 15:24:38.011,检测,"[0.0, 0.0, 640.0, 479.5734558105469]",0.93,car
2025-04-06 15:24:38.012,检测,"[207.368408203125, 51.80902099609375, 586.0236206054688, 480.0]",0.864,person
2025-04-06 15:24:38.050,检测,"[0.0, 0.0, 640.0, 479.0743408203125]",0.919,car
2025-04-06 15:24:38.050,检测,"[210.302001953125, 53.43206787109375, 587.5655517578125, 479.9229736328125]",0.884,person
2025-04-06 15:24:38.076,检测,"[0.0, 0.0, 640.0, 479.0743408203125]",0.919,car
2025-04-06 15:24:38.077,检测,"[210.302001953125, 53.43206787109375, 587.5655517578125, 479.9229736328125]",0.884,person
2025-04-06 15:24:38.111,检测,"[0.0, 0.0, 640.0, 479.3771667480469]",0.855,car
2025-04-06 15:24:38.111,检测,"[223.54949951171875, 55.83070373535156, 586.3056640625, 480.0]",0.834,person
2025-04-06 15:24:38.140,检测,"[0.0, 0.0, 640.0, 479.3771667480469]",0.855,car
2025-04-06 15:24:38.141,检测,"[223.54949951171875, 55.83070373535156, 586.3056640625, 480.0]",0.834,person
2025-04-06 15:24:38.176,检测,"[1.14947509765625, 0.0, 638.9407958984375, 479.4754333496094]",0.857,car
2025-04-06 15:24:38.176,检测,"[225.18653869628906, 57.419677734375, 588.5797119140625, 480.0]",0.839,person
2025-04-06 15:24:38.200,检测,"[1.14947509765625, 0.0, 638.9407958984375, 479.4754333496094]",0.857,car
2025-04-06 15:24:38.200,检测,"[225.18653869628906, 57.419677734375, 588.5797119140625, 480.0]",0.839,person
2025-04-06 15:24:38.230,检测,"[0.8551025390625, 0.0, 639.6417236328125, 479.70159912109375]",0.879,car
2025-04-06 15:24:38.231,检测,"[220.630126953125, 56.89350891113281, 585.9080200195312, 480.0]",0.819,person
2025-04-06 15:24:38.251,检测,"[0.8551025390625, 0.0, 639.6417236328125, 479.70159912109375]",0.879,car
2025-04-06 15:24:38.252,检测,"[220.630126953125, 56.89350891113281, 585.9080200195312, 480.0]",0.819,person
2025-04-06 15:24:38.310,检测,"[1.302001953125, 0.0, 639.5523681640625, 479.3870849609375]",0.8,car
2025-04-06 15:24:38.311,检测,"[212.8670654296875, 54.68035888671875, 587.0076904296875, 480.0]",0.798,person
2025-04-06 15:24:38.337,检测,"[1.302001953125, 0.0, 639.5523681640625, 479.3870849609375]",0.8,car
2025-04-06 15:24:38.338,检测,"[212.8670654296875, 54.68035888671875, 587.0076904296875, 480.0]",0.798,person
2025-04-06 15:24:38.383,检测,"[0.790771484375, 0.0, 640.0, 478.8698425292969]",0.873,car
2025-04-06 15:24:38.384,检测,"[215.58070373535156, 57.149139404296875, 591.0467529296875, 480.0]",0.791,person
2025-04-06 15:24:38.411,检测,"[0.790771484375, 0.0, 640.0, 478.8698425292969]",0.873,car
2025-04-06 15:24:38.412,检测,"[215.58070373535156, 57.149139404296875, 591.0467529296875, 480.0]",0.791,person
2025-04-06 15:24:38.450,检测,"[179.05479431152344, 47.1376953125, 585.165283203125, 480.0]",0.794,person
2025-04-06 15:24:38.450,检测,"[1.0447998046875, 0.0, 639.7867431640625, 479.3954772949219]",0.79,car
2025-04-06 15:24:38.470,检测,"[179.05479431152344, 47.1376953125, 585.165283203125, 480.0]",0.794,person
2025-04-06 15:24:38.470,检测,"[1.0447998046875, 0.0, 639.7867431640625, 479.3954772949219]",0.79,car
2025-04-06 15:24:38.503,检测,"[0.647705078125, 0.0, 639.711669921875, 478.8587951660156]",0.842,car
2025-04-06 15:24:38.503,检测,"[183.59742736816406, 47.76080322265625, 584.5155029296875, 480.0]",0.803,person
2025-04-06 15:24:38.521,检测,"[0.647705078125, 0.0, 639.711669921875, 478.8587951660156]",0.842,car
2025-04-06 15:24:38.521,检测,"[183.59742736816406, 47.76080322265625, 584.5155029296875, 480.0]",0.803,person
2025-04-06 15:24:38.575,检测,"[1.03485107421875, 0.0, 639.364990234375, 477.6341247558594]",0.873,car
2025-04-06 15:24:38.575,检测,"[179.03919982910156, 31.046295166015625, 592.4119873046875, 480.0]",0.797,person
2025-04-06 15:24:38.603,检测,"[1.03485107421875, 0.0, 639.364990234375, 477.6341247558594]",0.873,car
2025-04-06 15:24:38.603,检测,"[179.03919982910156, 31.046295166015625, 592.4119873046875, 480.0]",0.797,person
2025-04-06 15:24:38.640,检测,"[1.0843505859375, 0.0, 639.9007568359375, 476.12042236328125]",0.891,car
2025-04-06 15:24:38.641,检测,"[184.1319580078125, 19.61688232421875, 592.438232421875, 480.0]",0.786,person
2025-04-06 15:24:38.660,检测,"[1.0843505859375, 0.0, 639.9007568359375, 476.12042236328125]",0.891,car
2025-04-06 15:24:38.661,检测,"[184.1319580078125, 19.61688232421875, 592.438232421875, 480.0]",0.786,person
2025-04-06 15:24:38.710,检测,"[0.9144287109375, 0.0, 639.7735595703125, 477.2933044433594]",0.902,car
2025-04-06 15:24:38.710,检测,"[173.9059295654297, 26.421356201171875, 577.6531372070312, 480.0]",0.808,person
2025-04-06 15:24:38.738,检测,"[0.9144287109375, 0.0, 639.7735595703125, 477.2933044433594]",0.902,car
2025-04-06 15:24:38.739,检测,"[173.9059295654297, 26.421356201171875, 577.6531372070312, 480.0]",0.808,person
2025-04-06 15:24:38.784,检测,"[0.0, 0.0, 640.0, 477.96929931640625]",0.946,car
2025-04-06 15:24:38.784,检测,"[124.6539306640625, 1.98052978515625, 597.5691528320312, 479.4781494140625]",0.733,person
2025-04-06 15:24:38.812,检测,"[0.0, 0.0, 640.0, 477.96929931640625]",0.946,car
2025-04-06 15:24:38.812,检测,"[124.6539306640625, 1.98052978515625, 597.5691528320312, 479.4781494140625]",0.733,person
2025-04-06 15:24:38.847,检测,"[0.74688720703125, 0.0, 640.0, 477.20758056640625]",0.951,car
2025-04-06 15:24:38.848,检测,"[117.93888854980469, 13.58721923828125, 616.2203979492188, 478.31317138671875]",0.717,person
2025-04-06 15:24:38.875,检测,"[0.74688720703125, 0.0, 640.0, 477.20758056640625]",0.951,car
2025-04-06 15:24:38.875,检测,"[117.93888854980469, 13.58721923828125, 616.2203979492188, 478.31317138671875]",0.717,person
2025-04-06 15:24:38.913,检测,"[1.51092529296875, 0.00262451171875, 640.0, 475.5897216796875]",0.941,car
2025-04-06 15:24:38.913,检测,"[28.60693359375, 83.18235778808594, 569.47412109375, 478.4552001953125]",0.713,person
2025-04-06 15:24:38.941,检测,"[1.51092529296875, 0.00262451171875, 640.0, 475.5897216796875]",0.941,car
2025-04-06 15:24:38.941,检测,"[28.60693359375, 83.18235778808594, 569.47412109375, 478.4552001953125]",0.713,person
2025-04-06 15:24:38.976,检测,"[0.8419189453125, 0.0, 639.1094970703125, 476.1047058105469]",0.953,car
2025-04-06 15:24:38.976,检测,"[66.06202697753906, 81.52032470703125, 564.2275390625, 478.80938720703125]",0.646,person
2025-04-06 15:24:38.993,检测,"[0.8419189453125, 0.0, 639.1094970703125, 476.1047058105469]",0.953,car
2025-04-06 15:24:38.993,检测,"[66.06202697753906, 81.52032470703125, 564.2275390625, 478.80938720703125]",0.646,person
2025-04-06 15:24:39.039,检测,"[0.0, 0.287933349609375, 639.2129516601562, 476.0893859863281]",0.952,car
2025-04-06 15:24:39.039,检测,"[38.02069091796875, 104.36785888671875, 522.145751953125, 480.0]",0.694,person
2025-04-06 15:24:39.058,检测,"[0.0, 0.287933349609375, 639.2129516601562, 476.0893859863281]",0.952,car
2025-04-06 15:24:39.059,检测,"[38.02069091796875, 104.36785888671875, 522.145751953125, 480.0]",0.694,person
2025-04-06 15:24:39.106,检测,"[0.17572021484375, 0.0, 640.0, 478.2115478515625]",0.847,car
2025-04-06 15:24:39.107,检测,"[99.25733947753906, 111.11349487304688, 507.5526123046875, 480.0]",0.734,person
2025-04-06 15:24:39.135,检测,"[0.17572021484375, 0.0, 640.0, 478.2115478515625]",0.847,car
2025-04-06 15:24:39.135,检测,"[99.25733947753906, 111.11349487304688, 507.5526123046875, 480.0]",0.734,person
2025-04-06 15:24:39.184,检测,"[1.716796875, 0.0, 634.5845947265625, 477.6032409667969]",0.873,car
2025-04-06 15:24:39.184,检测,"[64.34326171875, 120.38887023925781, 516.4714965820312, 480.0]",0.669,person
2025-04-06 15:24:39.210,检测,"[1.716796875, 0.0, 634.5845947265625, 477.6032409667969]",0.873,car
2025-04-06 15:24:39.210,检测,"[64.34326171875, 120.38887023925781, 516.4714965820312, 480.0]",0.669,person
2025-04-06 15:24:39.238,检测,"[1.90313720703125, 0.0, 637.9116821289062, 478.8108215332031]",0.799,car
2025-04-06 15:24:39.238,检测,"[45.96014404296875, 128.504638671875, 519.682861328125, 479.86138916015625]",0.674,person
2025-04-06 15:24:39.269,检测,"[1.90313720703125, 0.0, 637.9116821289062, 478.8108215332031]",0.799,car
2025-04-06 15:24:39.269,检测,"[45.96014404296875, 128.504638671875, 519.682861328125, 479.86138916015625]",0.674,person
2025-04-06 15:24:39.314,检测,"[0.17889404296875, 0.0, 640.0, 479.5255432128906]",0.913,car
2025-04-06 15:24:39.314,检测,"[12.325729370117188, 141.32699584960938, 519.6264038085938, 479.9194641113281]",0.76,person
2025-04-06 15:24:39.332,检测,"[0.17889404296875, 0.0, 640.0, 479.5255432128906]",0.913,car
2025-04-06 15:24:39.332,检测,"[12.325729370117188, 141.32699584960938, 519.6264038085938, 479.9194641113281]",0.76,person
2025-04-06 15:24:39.366,检测,"[0.44775390625, 0.0, 640.0, 480.0]",0.951,car
2025-04-06 15:24:39.367,检测,"[121.36260986328125, 159.97015380859375, 520.4754028320312, 480.0]",0.791,person
2025-04-06 15:24:39.393,检测,"[0.44775390625, 0.0, 640.0, 480.0]",0.951,car
2025-04-06 15:24:39.393,检测,"[121.36260986328125, 159.97015380859375, 520.4754028320312, 480.0]",0.791,person
2025-04-06 15:24:39.439,检测,"[0.5367431640625, 0.0, 639.6009521484375, 480.0]",0.944,car
2025-04-06 15:24:39.439,检测,"[121.76492309570312, 169.0572509765625, 508.1394348144531, 480.0]",0.794,person
2025-04-06 15:24:39.467,检测,"[0.5367431640625, 0.0, 639.6009521484375, 480.0]",0.944,car
2025-04-06 15:24:39.468,检测,"[121.76492309570312, 169.0572509765625, 508.1394348144531, 480.0]",0.794,person
2025-04-06 15:24:39.504,检测,"[0.3193359375, 0.0, 631.387451171875, 478.74249267578125]",0.916,car
2025-04-06 15:24:39.505,检测,"[120.609619140625, 175.00692749023438, 482.53643798828125, 480.0]",0.828,person
2025-04-06 15:24:39.505,检测,"[363.65399169921875, 263.18157958984375, 493.17974853515625, 480.0]",0.753,person
2025-04-06 15:24:39.525,检测,"[0.3193359375, 0.0, 631.387451171875, 478.74249267578125]",0.916,car
2025-04-06 15:24:39.526,检测,"[120.609619140625, 175.00692749023438, 482.53643798828125, 480.0]",0.828,person
2025-04-06 15:24:39.526,检测,"[363.65399169921875, 263.18157958984375, 493.17974853515625, 480.0]",0.753,person
2025-04-06 15:24:39.585,检测,"[0.178955078125, 0.0, 634.74365234375, 476.7987976074219]",0.918,car
2025-04-06 15:24:39.586,检测,"[118.72361755371094, 175.94334411621094, 474.3238525390625, 480.0]",0.841,person
2025-04-06 15:24:39.586,检测,"[364.0277099609375, 262.11376953125, 489.27410888671875, 480.0]",0.676,person
2025-04-06 15:24:39.612,检测,"[0.178955078125, 0.0, 634.74365234375, 476.7987976074219]",0.918,car
2025-04-06 15:24:39.614,检测,"[118.72361755371094, 175.94334411621094, 474.3238525390625, 480.0]",0.841,person
2025-04-06 15:24:39.614,检测,"[364.0277099609375, 262.11376953125, 489.27410888671875, 480.0]",0.676,person
2025-04-06 15:24:39.646,检测,"[0.0, 0.0, 639.2786865234375, 477.1235046386719]",0.947,car
2025-04-06 15:24:39.647,检测,"[112.46185302734375, 174.15420532226562, 456.93585205078125, 480.0]",0.816,person
2025-04-06 15:24:39.674,检测,"[0.0, 0.0, 639.2786865234375, 477.1235046386719]",0.947,car
2025-04-06 15:24:39.674,检测,"[112.46185302734375, 174.15420532226562, 456.93585205078125, 480.0]",0.816,person
2025-04-06 15:24:39.709,检测,"[0.0, 0.0, 639.0457763671875, 473.9871826171875]",0.947,car
2025-04-06 15:24:39.709,检测,"[113.11347961425781, 174.66064453125, 457.99407958984375, 480.0]",0.859,person
2025-04-06 15:24:39.710,检测,"[365.6946716308594, 261.6434326171875, 494.7503356933594, 480.0]",0.657,person
2025-04-06 15:24:39.729,检测,"[0.0, 0.0, 639.0457763671875, 473.9871826171875]",0.947,car
2025-04-06 15:24:39.729,检测,"[113.11347961425781, 174.66064453125, 457.99407958984375, 480.0]",0.859,person
2025-04-06 15:24:39.730,检测,"[365.6946716308594, 261.6434326171875, 494.7503356933594, 480.0]",0.657,person
2025-04-06 15:24:39.766,检测,"[0.0, 0.0, 638.6843872070312, 474.8326110839844]",0.926,car
2025-04-06 15:24:39.766,检测,"[114.91252136230469, 174.473876953125, 456.22113037109375, 480.0]",0.812,person
2025-04-06 15:24:39.795,检测,"[0.0, 0.0, 638.6843872070312, 474.8326110839844]",0.926,car
2025-04-06 15:24:39.796,检测,"[114.91252136230469, 174.473876953125, 456.22113037109375, 480.0]",0.812,person
2025-04-06 15:24:39.839,检测,"[0.0, 0.0, 638.6502685546875, 476.6077575683594]",0.939,car
2025-04-06 15:24:39.839,检测,"[109.38262939453125, 174.7924041748047, 458.60369873046875, 480.0]",0.841,person
2025-04-06 15:24:39.866,检测,"[0.0, 0.0, 638.6502685546875, 476.6077575683594]",0.939,car
2025-04-06 15:24:39.866,检测,"[109.38262939453125, 174.7924041748047, 458.60369873046875, 480.0]",0.841,person
2025-04-06 15:24:39.902,检测,"[0.0, 0.0, 638.6767578125, 477.4313049316406]",0.923,car
2025-04-06 15:24:39.902,检测,"[101.539306640625, 175.48126220703125, 472.47528076171875, 480.0]",0.833,person
2025-04-06 15:24:39.903,检测,"[365.11895751953125, 261.17425537109375, 495.1600341796875, 480.0]",0.707,person
2025-04-06 15:24:39.930,检测,"[0.0, 0.0, 638.6767578125, 477.4313049316406]",0.923,car
2025-04-06 15:24:39.930,检测,"[101.539306640625, 175.48126220703125, 472.47528076171875, 480.0]",0.833,person
2025-04-06 15:24:39.931,检测,"[365.11895751953125, 261.17425537109375, 495.1600341796875, 480.0]",0.707,person
2025-04-06 15:24:39.976,检测,"[0.0, 0.0, 639.52685546875, 478.025146484375]",0.917,car
2025-04-06 15:24:39.976,检测,"[106.79032897949219, 174.61444091796875, 464.73480224609375, 480.0]",0.819,person
2025-04-06 15:24:39.977,检测,"[366.52508544921875, 262.0120849609375, 492.82293701171875, 480.0]",0.683,person
2025-04-06 15:24:40.006,检测,"[0.0, 0.0, 639.52685546875, 478.025146484375]",0.917,car
2025-04-06 15:24:40.006,检测,"[106.79032897949219, 174.61444091796875, 464.73480224609375, 480.0]",0.819,person
2025-04-06 15:24:40.006,检测,"[366.52508544921875, 262.0120849609375, 492.82293701171875, 480.0]",0.683,person
2025-04-06 15:24:40.048,检测,"[0.1246337890625, 0.0, 639.4739990234375, 478.7754821777344]",0.931,car
2025-04-06 15:24:40.048,检测,"[116.69375610351562, 174.401123046875, 474.3386535644531, 480.0]",0.843,person
2025-04-06 15:24:40.074,检测,"[0.1246337890625, 0.0, 639.4739990234375, 478.7754821777344]",0.931,car
2025-04-06 15:24:40.074,检测,"[116.69375610351562, 174.401123046875, 474.3386535644531, 480.0]",0.843,person
2025-04-06 15:24:40.102,检测,"[0.0, 0.0, 639.39599609375, 477.878173828125]",0.923,car
2025-04-06 15:24:40.103,检测,"[122.56053161621094, 173.7783203125, 461.7032470703125, 480.0]",0.831,person
2025-04-06 15:24:40.129,检测,"[0.0, 0.0, 639.39599609375, 477.878173828125]",0.923,car
2025-04-06 15:24:40.130,检测,"[122.56053161621094, 173.7783203125, 461.7032470703125, 480.0]",0.831,person
2025-04-06 15:24:40.167,检测,"[0.0, 0.0, 639.584716796875, 478.6784973144531]",0.87,car
2025-04-06 15:24:40.167,检测,"[120.86015319824219, 173.77113342285156, 456.02508544921875, 480.0]",0.848,person
2025-04-06 15:24:40.167,检测,"[365.70501708984375, 261.333984375, 494.488525390625, 480.0]",0.723,person
2025-04-06 15:24:40.195,检测,"[0.0, 0.0, 639.584716796875, 478.6784973144531]",0.87,car
2025-04-06 15:24:40.195,检测,"[120.86015319824219, 173.77113342285156, 456.02508544921875, 480.0]",0.848,person
2025-04-06 15:24:40.195,检测,"[365.70501708984375, 261.333984375, 494.488525390625, 480.0]",0.723,person
2025-04-06 15:24:40.242,检测,"[0.0, 0.0, 639.6467895507812, 478.5107421875]",0.925,car
2025-04-06 15:24:40.242,检测,"[120.84283447265625, 172.3776397705078, 457.73272705078125, 480.0]",0.838,person
2025-04-06 15:24:40.242,检测,"[0.0, 260.70587158203125, 208.44126892089844, 480.0]",0.529,person
2025-04-06 15:24:40.270,检测,"[0.0, 0.0, 639.6467895507812, 478.5107421875]",0.925,car
2025-04-06 15:24:40.271,检测,"[120.84283447265625, 172.3776397705078, 457.73272705078125, 480.0]",0.838,person
2025-04-06 15:24:40.271,检测,"[0.0, 260.70587158203125, 208.44126892089844, 480.0]",0.529,person
2025-04-06 15:24:40.302,检测,"[0.4755859375, 0.0, 639.3648681640625, 478.1919860839844]",0.897,car
2025-04-06 15:24:40.302,检测,"[121.6551513671875, 173.03436279296875, 444.96954345703125, 480.0]",0.833,person
2025-04-06 15:24:40.302,检测,"[365.669921875, 261.32843017578125, 494.629638671875, 480.0]",0.629,person
2025-04-06 15:24:40.323,检测,"[0.4755859375, 0.0, 639.3648681640625, 478.1919860839844]",0.897,car
2025-04-06 15:24:40.323,检测,"[121.6551513671875, 173.03436279296875, 444.96954345703125, 480.0]",0.833,person
2025-04-06 15:24:40.323,检测,"[365.669921875, 261.32843017578125, 494.629638671875, 480.0]",0.629,person
