时间,事件类型,边界框,置信度,目标类别
2025-03-30 09:07:55.524,检测,"[514.15576171875, 333.56829833984375, 610.306640625, 421.59002685546875]",0.683,car
2025-03-30 09:07:55.524,检测,"[764.7006225585938, 359.64501953125, 796.4854125976562, 442.988037109375]",0.655,person
2025-03-30 09:07:55.541,检测,"[583.178466796875, 354.57598876953125, 760.859375, 491.75384521484375]",0.847,car
2025-03-30 09:07:55.542,检测,"[210.117919921875, 335.74078369140625, 351.09417724609375, 607.5064086914062]",0.84,car
2025-03-30 09:07:55.542,检测,"[511.69134521484375, 332.72332763671875, 608.8627319335938, 422.6270751953125]",0.792,car
2025-03-30 09:07:55.543,检测,"[763.0614013671875, 357.63043212890625, 795.878173828125, 442.66583251953125]",0.604,person
2025-03-30 09:07:55.557,检测,"[212.06716918945312, 333.2799072265625, 326.2953186035156, 592.2839965820312]",0.868,car
2025-03-30 09:07:55.558,检测,"[581.1741943359375, 353.2252197265625, 757.8980712890625, 489.6983642578125]",0.808,car
2025-03-30 09:07:55.558,检测,"[507.15576171875, 329.7642822265625, 608.2843017578125, 422.6839599609375]",0.793,car
2025-03-30 09:07:55.559,检测,"[760.9395751953125, 356.87811279296875, 794.2701416015625, 441.25518798828125]",0.604,person
2025-03-30 09:07:55.576,检测,"[579.191162109375, 354.01861572265625, 756.584228515625, 488.88787841796875]",0.794,car
2025-03-30 09:07:55.576,检测,"[211.4287109375, 333.5447998046875, 301.42950439453125, 599.6139526367188]",0.779,car
2025-03-30 09:07:55.577,检测,"[759.3951416015625, 356.7105407714844, 793.3194580078125, 442.6293029785156]",0.677,person
2025-03-30 09:07:55.577,检测,"[504.64093017578125, 329.805419921875, 605.7796020507812, 422.98486328125]",0.65,car
2025-03-30 09:07:55.595,检测,"[208.085205078125, 354.68194580078125, 298.3646240234375, 599.1517944335938]",0.832,car
2025-03-30 09:07:55.595,检测,"[577.5264282226562, 353.44647216796875, 756.4369506835938, 491.78253173828125]",0.797,car
2025-03-30 09:07:55.596,检测,"[503.09735107421875, 330.491455078125, 599.8609008789062, 423.88330078125]",0.731,car
2025-03-30 09:07:55.596,检测,"[754.376220703125, 355.9720153808594, 792.56298828125, 444.4900817871094]",0.725,person
2025-03-30 09:07:55.613,检测,"[577.001708984375, 354.1688232421875, 757.4412841796875, 490.7303466796875]",0.767,car
2025-03-30 09:07:55.613,检测,"[208.91220092773438, 399.05364990234375, 263.4246520996094, 608.7659301757812]",0.757,car
2025-03-30 09:07:55.614,检测,"[499.7386474609375, 330.515380859375, 597.3863525390625, 424.5787353515625]",0.703,car
2025-03-30 09:07:55.614,检测,"[752.6732177734375, 356.0767822265625, 792.4884033203125, 446.48663330078125]",0.7,person
2025-03-30 09:07:55.631,检测,"[576.9703369140625, 354.77398681640625, 754.3094482421875, 490.58074951171875]",0.787,car
2025-03-30 09:07:55.633,检测,"[497.5693054199219, 330.9136657714844, 595.90966796875, 425.0434875488281]",0.716,car
2025-03-30 09:07:55.634,检测,"[751.0135498046875, 357.28472900390625, 792.327880859375, 446.8656005859375]",0.655,person
2025-03-30 09:07:55.650,检测,"[576.3621826171875, 355.7744140625, 755.685302734375, 489.849365234375]",0.781,car
2025-03-30 09:07:55.651,检测,"[495.2457580566406, 330.3246765136719, 595.4259033203125, 425.0961608886719]",0.763,car
2025-03-30 09:07:55.651,检测,"[750.5753173828125, 356.59356689453125, 793.3721923828125, 446.74151611328125]",0.645,person
2025-03-30 09:07:55.669,检测,"[575.4491577148438, 355.07305908203125, 749.1790161132812, 489.89776611328125]",0.832,car
2025-03-30 09:07:55.670,检测,"[492.43719482421875, 329.420654296875, 594.0404663085938, 426.0321044921875]",0.656,car
2025-03-30 09:07:55.671,检测,"[748.6304931640625, 358.4967041015625, 790.6514892578125, 446.8555908203125]",0.57,person
2025-03-30 09:07:55.690,检测,"[572.7282104492188, 353.5849609375, 749.9395141601562, 492.7677001953125]",0.841,car
2025-03-30 09:07:55.691,检测,"[488.8919677734375, 328.72637939453125, 594.0308837890625, 426.14300537109375]",0.616,car
2025-03-30 09:07:55.691,检测,"[745.8463134765625, 358.99383544921875, 789.403076171875, 447.26055908203125]",0.551,person
2025-03-30 09:07:55.711,检测,"[570.0223999023438, 353.4677734375, 751.8790893554688, 494.98248291015625]",0.746,car
2025-03-30 09:07:55.712,检测,"[485.6899719238281, 332.4060974121094, 587.03564453125, 425.4733581542969]",0.738,car
2025-03-30 09:07:55.739,检测,"[479.9318542480469, 330.45379638671875, 581.806640625, 425.50762939453125]",0.731,car
2025-03-30 09:07:55.740,检测,"[566.749755859375, 353.25341796875, 747.87548828125, 492.78515625]",0.724,car
2025-03-30 09:07:55.756,检测,"[474.867431640625, 328.48095703125, 579.4144287109375, 425.7169189453125]",0.747,car
2025-03-30 09:07:55.756,检测,"[583.4344482421875, 353.68890380859375, 743.8775634765625, 480.80645751953125]",0.637,car
2025-03-30 09:07:55.774,检测,"[471.41180419921875, 327.92919921875, 576.7478637695312, 427.3079833984375]",0.668,car
2025-03-30 09:07:55.774,检测,"[576.3514404296875, 353.9696960449219, 740.7015380859375, 484.2272033691406]",0.587,car
2025-03-30 09:07:55.791,检测,"[467.27508544921875, 327.989501953125, 574.4629516601562, 427.393798828125]",0.6,car
2025-03-30 09:07:55.792,检测,"[578.2796630859375, 353.28485107421875, 737.9276123046875, 484.06658935546875]",0.542,car
2025-03-30 09:07:55.810,检测,"[574.84814453125, 351.5321044921875, 734.689697265625, 480.4637451171875]",0.646,car
2025-03-30 09:07:55.810,检测,"[464.3143310546875, 325.74835205078125, 570.579833984375, 426.13641357421875]",0.61,car
2025-03-30 09:07:55.827,检测,"[581.1341552734375, 350.659912109375, 731.8038330078125, 478.69482421875]",0.759,car
2025-03-30 09:07:55.827,检测,"[458.24334716796875, 324.3819274902344, 567.7532348632812, 425.7818908691406]",0.714,car
2025-03-30 09:07:55.845,检测,"[455.42138671875, 320.91143798828125, 563.0543212890625, 424.43035888671875]",0.797,car
2025-03-30 09:07:55.846,检测,"[578.3216552734375, 348.61029052734375, 730.3380126953125, 474.029541015625]",0.583,car
2025-03-30 09:07:55.864,检测,"[450.9097900390625, 324.354736328125, 562.9754638671875, 426.7384033203125]",0.764,car
2025-03-30 09:07:55.865,检测,"[567.0909423828125, 346.87054443359375, 728.687255859375, 475.12933349609375]",0.746,car
2025-03-30 09:07:55.886,检测,"[447.4444580078125, 321.74188232421875, 561.4608154296875, 425.75164794921875]",0.753,car
2025-03-30 09:07:55.887,检测,"[578.7001953125, 345.85089111328125, 727.0087890625, 471.98760986328125]",0.723,car
2025-03-30 09:07:55.904,检测,"[585.9832763671875, 342.45416259765625, 725.3291015625, 474.16607666015625]",0.705,car
2025-03-30 09:07:55.904,检测,"[444.14068603515625, 315.282470703125, 558.9010620117188, 420.9449462890625]",0.645,car
2025-03-30 09:07:55.921,检测,"[585.39013671875, 341.2377014160156, 725.1767578125, 470.2670593261719]",0.735,car
2025-03-30 09:07:55.921,检测,"[440.9840087890625, 314.3751220703125, 558.5419921875, 422.2178955078125]",0.657,car
2025-03-30 09:07:55.940,检测,"[578.8314208984375, 340.83447265625, 726.016357421875, 474.43701171875]",0.754,car
2025-03-30 09:07:55.940,检测,"[438.8209228515625, 314.03082275390625, 555.2794189453125, 420.85003662109375]",0.594,car
2025-03-30 09:07:55.958,检测,"[575.1419677734375, 338.0321350097656, 725.9654541015625, 472.9814147949219]",0.797,car
2025-03-30 09:07:55.959,检测,"[434.72491455078125, 310.89935302734375, 556.0988159179688, 421.06927490234375]",0.66,car
2025-03-30 09:07:55.976,检测,"[568.6250610351562, 337.80609130859375, 726.1723022460938, 462.57952880859375]",0.806,car
2025-03-30 09:07:55.976,检测,"[432.89715576171875, 309.48907470703125, 554.9705810546875, 419.04376220703125]",0.788,car
2025-03-30 09:07:55.995,检测,"[431.0263671875, 308.97845458984375, 554.0093994140625, 420.6815185546875]",0.813,car
2025-03-30 09:07:55.996,检测,"[566.4552001953125, 337.9000244140625, 721.6524658203125, 461.5174560546875]",0.811,car
2025-03-30 09:07:56.019,检测,"[427.93756103515625, 306.4532165527344, 552.7096557617188, 417.6874084472656]",0.832,car
2025-03-30 09:07:56.021,检测,"[553.400390625, 336.3135681152344, 720.085205078125, 459.1666564941406]",0.791,car
2025-03-30 09:07:56.043,检测,"[558.7322998046875, 336.20074462890625, 719.11376953125, 456.55816650390625]",0.823,car
2025-03-30 09:07:56.044,检测,"[425.1324462890625, 306.06646728515625, 551.430419921875, 419.19598388671875]",0.795,car
2025-03-30 09:07:56.061,检测,"[558.091064453125, 335.66082763671875, 718.434814453125, 455.08807373046875]",0.847,car
2025-03-30 09:07:56.062,检测,"[421.2166748046875, 305.6866455078125, 548.5628662109375, 417.330078125]",0.805,car
2025-03-30 09:07:56.081,检测,"[547.4783935546875, 335.1034240722656, 715.4107666015625, 456.2630310058594]",0.835,car
2025-03-30 09:07:56.082,检测,"[417.42205810546875, 305.38641357421875, 545.47900390625, 420.66693115234375]",0.796,car
2025-03-30 09:07:56.099,检测,"[540.621826171875, 334.14434814453125, 714.712158203125, 455.94659423828125]",0.818,car
2025-03-30 09:07:56.099,检测,"[411.622802734375, 304.50421142578125, 543.709228515625, 419.41424560546875]",0.793,car
2025-03-30 09:07:56.119,检测,"[408.29803466796875, 304.21429443359375, 541.9284057617188, 419.69561767578125]",0.82,car
2025-03-30 09:07:56.119,检测,"[536.1592407226562, 333.5926513671875, 714.5803833007812, 461.145263671875]",0.812,car
2025-03-30 09:07:56.136,检测,"[529.18115234375, 333.7421875, 713.299072265625, 466.0855712890625]",0.833,car
2025-03-30 09:07:56.137,检测,"[403.5367431640625, 303.9236755371094, 537.1038818359375, 423.9969177246094]",0.764,car
2025-03-30 09:07:56.154,检测,"[530.3595581054688, 334.42877197265625, 710.3971557617188, 467.02349853515625]",0.829,car
2025-03-30 09:07:56.155,检测,"[399.61083984375, 303.65655517578125, 535.5342407226562, 423.8104248046875]",0.782,car
2025-03-30 09:07:56.172,检测,"[531.7640380859375, 334.22430419921875, 705.9395751953125, 469.89764404296875]",0.826,car
2025-03-30 09:07:56.173,检测,"[394.059326171875, 303.185791015625, 533.6431274414062, 422.54150390625]",0.782,car
2025-03-30 09:07:56.191,检测,"[526.1766357421875, 332.47039794921875, 703.2431640625, 463.09234619140625]",0.814,car
2025-03-30 09:07:56.191,检测,"[390.7109375, 301.4946594238281, 527.70361328125, 421.7266540527344]",0.739,car
2025-03-30 09:07:56.208,检测,"[521.8078002929688, 332.1512451171875, 700.9563598632812, 459.8424072265625]",0.795,car
2025-03-30 09:07:56.208,检测,"[386.980224609375, 299.1160888671875, 522.9030151367188, 421.92303466796875]",0.759,car
2025-03-30 09:07:56.225,检测,"[517.81787109375, 331.31341552734375, 698.462890625, 454.6844482421875]",0.805,car
2025-03-30 09:07:56.225,检测,"[379.8428955078125, 298.0614013671875, 521.2973022460938, 421.4906005859375]",0.779,car
2025-03-30 09:07:56.242,检测,"[514.2713623046875, 329.2271728515625, 698.7772216796875, 452.18902587890625]",0.795,car
2025-03-30 09:07:56.242,检测,"[376.27020263671875, 295.56683349609375, 516.3961181640625, 421.10443115234375]",0.709,car
2025-03-30 09:07:56.259,检测,"[513.2205200195312, 327.92913818359375, 696.5942993164062, 457.74993896484375]",0.833,car
2025-03-30 09:07:56.260,检测,"[370.926025390625, 293.720703125, 514.7835083007812, 421.58050537109375]",0.675,car
2025-03-30 09:07:56.271,报警,"[291.0755615234375, 344.86676025390625, 506.5433349609375, 491.76507568359375]",0.875,碰撞预警
2025-03-30 09:07:56.279,检测,"[510.17486572265625, 326.663818359375, 698.9868774414062, 458.70751953125]",0.835,car
2025-03-30 09:07:56.280,检测,"[368.9462890625, 290.72015380859375, 515.3446044921875, 420.90374755859375]",0.645,car
2025-03-30 09:07:56.300,检测,"[511.294677734375, 324.69757080078125, 699.127685546875, 456.62457275390625]",0.82,car
2025-03-30 09:07:56.300,检测,"[366.04730224609375, 290.1340637207031, 515.3701782226562, 420.9725036621094]",0.653,car
2025-03-30 09:07:56.320,检测,"[513.1385498046875, 323.61083984375, 699.6834716796875, 455.634521484375]",0.84,car
2025-03-30 09:07:56.320,检测,"[361.8719482421875, 290.2799072265625, 519.6331176757812, 420.96893310546875]",0.681,car
2025-03-30 09:07:56.339,检测,"[512.1575927734375, 323.43377685546875, 700.0960693359375, 455.32281494140625]",0.838,car
2025-03-30 09:07:56.339,检测,"[359.491943359375, 288.58929443359375, 520.95849609375, 421.67095947265625]",0.586,car
2025-03-30 09:07:56.365,检测,"[513.8621826171875, 323.9280700683594, 699.9876708984375, 456.9427795410156]",0.834,car
2025-03-30 09:07:56.366,检测,"[357.2733154296875, 288.51031494140625, 522.73291015625, 422.29327392578125]",0.612,car
2025-03-30 09:07:56.385,检测,"[516.7865600585938, 324.46746826171875, 699.7789916992188, 457.7025146484375]",0.815,car
2025-03-30 09:07:56.385,检测,"[355.1221923828125, 288.6004333496094, 526.9208984375, 424.3166198730469]",0.623,car
2025-03-30 09:07:56.402,检测,"[522.0679931640625, 326.1260986328125, 702.5506591796875, 458.48394775390625]",0.798,car
2025-03-30 09:07:56.402,检测,"[353.267333984375, 289.8465576171875, 519.22802734375, 426.448486328125]",0.645,car
2025-03-30 09:07:56.419,检测,"[516.232177734375, 326.74700927734375, 705.032470703125, 472.33343505859375]",0.808,car
2025-03-30 09:07:56.420,检测,"[352.4432373046875, 290.19610595703125, 520.241943359375, 428.24749755859375]",0.564,car
2025-03-30 09:07:56.420,检测,"[676.4293212890625, 323.5017395019531, 733.0794677734375, 449.7680969238281]",0.545,person
2025-03-30 09:07:56.437,检测,"[512.1162109375, 327.8225402832031, 709.53466796875, 476.2206115722656]",0.847,car
2025-03-30 09:07:56.437,检测,"[352.92681884765625, 291.6943054199219, 521.5950927734375, 429.5165710449219]",0.636,car
2025-03-30 09:07:56.455,检测,"[512.1505126953125, 326.4846496582031, 708.6761474609375, 477.0260314941406]",0.817,car
2025-03-30 09:07:56.455,检测,"[352.57757568359375, 289.48126220703125, 519.110107421875, 429.33673095703125]",0.677,car
2025-03-30 09:07:56.472,检测,"[513.3519897460938, 325.8208923339844, 709.7916870117188, 478.8988952636719]",0.842,car
2025-03-30 09:07:56.472,检测,"[690.0069580078125, 318.40264892578125, 746.3756103515625, 453.78460693359375]",0.632,person
2025-03-30 09:07:56.473,检测,"[351.71746826171875, 288.5960693359375, 521.8890991210938, 430.06146240234375]",0.611,car
2025-03-30 09:07:56.491,检测,"[513.9815673828125, 325.5516357421875, 710.7901611328125, 480.4913330078125]",0.837,car
2025-03-30 09:07:56.492,检测,"[695.8156127929688, 319.2911376953125, 749.9519653320312, 455.72564697265625]",0.668,person
2025-03-30 09:07:56.492,检测,"[350.85455322265625, 287.82171630859375, 519.060546875, 430.79632568359375]",0.627,car
2025-03-30 09:07:56.511,检测,"[514.6100463867188, 326.0502014160156, 714.3668823242188, 482.8482360839844]",0.824,car
2025-03-30 09:07:56.512,检测,"[347.842529296875, 287.63140869140625, 517.4888916015625, 432.05950927734375]",0.69,car
2025-03-30 09:07:56.532,检测,"[513.595947265625, 328.55999755859375, 717.4951171875, 480.63092041015625]",0.843,car
2025-03-30 09:07:56.532,检测,"[346.60931396484375, 287.84716796875, 518.3832397460938, 434.4005126953125]",0.719,car
2025-03-30 09:07:56.533,检测,"[696.708984375, 323.1128234863281, 754.9580078125, 464.6448059082031]",0.606,person
2025-03-30 09:07:56.559,检测,"[513.614501953125, 329.7934875488281, 714.311767578125, 479.8693542480469]",0.848,car
2025-03-30 09:07:56.560,检测,"[699.166259765625, 321.6081848144531, 757.8408203125, 465.4164123535156]",0.744,person
2025-03-30 09:07:56.560,检测,"[346.14764404296875, 287.9283447265625, 516.653076171875, 435.9154052734375]",0.726,car
2025-03-30 09:07:56.580,检测,"[513.8609619140625, 330.6812744140625, 714.4793701171875, 480.0992431640625]",0.845,car
2025-03-30 09:07:56.580,检测,"[345.7044677734375, 289.12091064453125, 514.4818115234375, 437.04742431640625]",0.715,car
2025-03-30 09:07:56.581,检测,"[704.27783203125, 321.47479248046875, 758.318115234375, 465.24273681640625]",0.636,person
2025-03-30 09:07:56.597,检测,"[514.0086669921875, 330.0724182128906, 710.0198974609375, 479.3753967285156]",0.86,car
2025-03-30 09:07:56.597,检测,"[704.8925170898438, 320.744873046875, 760.9990844726562, 468.593994140625]",0.767,person
2025-03-30 09:07:56.598,检测,"[344.33099365234375, 288.28106689453125, 514.912109375, 437.53619384765625]",0.692,car
2025-03-30 09:07:56.616,检测,"[514.0864868164062, 329.0491943359375, 710.4619750976562, 476.878173828125]",0.864,car
2025-03-30 09:07:56.617,检测,"[707.9710693359375, 321.3701171875, 765.4708251953125, 467.324951171875]",0.782,person
2025-03-30 09:07:56.617,检测,"[342.1507568359375, 286.49267578125, 513.9625244140625, 437.7095947265625]",0.706,car
2025-03-30 09:07:56.635,检测,"[514.489013671875, 326.6522216796875, 717.4385986328125, 479.1357421875]",0.839,car
2025-03-30 09:07:56.636,检测,"[339.728515625, 284.79010009765625, 513.0100708007812, 436.0267333984375]",0.828,car
2025-03-30 09:07:56.636,检测,"[705.327392578125, 321.869384765625, 767.91748046875, 466.179443359375]",0.622,person
2025-03-30 09:07:56.651,检测,"[513.9302368164062, 324.5635070800781, 730.9378051757812, 480.1984558105469]",0.819,car
2025-03-30 09:07:56.651,检测,"[338.17218017578125, 283.89056396484375, 513.7726440429688, 436.11102294921875]",0.763,car
2025-03-30 09:07:56.652,检测,"[711.5606689453125, 321.78424072265625, 773.0369873046875, 466.50628662109375]",0.693,person
2025-03-30 09:07:56.667,检测,"[513.1220092773438, 324.5540771484375, 714.7394409179688, 480.9853515625]",0.84,car
2025-03-30 09:07:56.669,检测,"[336.88739013671875, 282.2735290527344, 513.3024291992188, 436.3688659667969]",0.779,car
2025-03-30 09:07:56.669,检测,"[715.0552978515625, 320.22418212890625, 777.4527587890625, 467.91204833984375]",0.735,person
2025-03-30 09:07:56.687,检测,"[513.3658447265625, 324.9901123046875, 715.9771728515625, 485.615478515625]",0.876,car
2025-03-30 09:07:56.688,检测,"[336.0885009765625, 282.35400390625, 512.8385009765625, 438.47705078125]",0.782,car
2025-03-30 09:07:56.688,检测,"[718.9814453125, 319.1072998046875, 782.0751953125, 469.53955078125]",0.636,person
2025-03-30 09:07:56.708,检测,"[513.721435546875, 326.6787109375, 719.642578125, 486.667236328125]",0.87,car
2025-03-30 09:07:56.709,检测,"[333.169189453125, 284.3729553222656, 512.8411865234375, 440.2482604980469]",0.775,car
2025-03-30 09:07:56.709,检测,"[723.1797485351562, 321.2110595703125, 786.7974243164062, 474.0201416015625]",0.719,person
2025-03-30 09:07:56.729,检测,"[512.7454833984375, 328.16278076171875, 718.5091552734375, 486.49981689453125]",0.881,car
2025-03-30 09:07:56.731,检测,"[332.0478515625, 284.71875, 511.4434814453125, 441.74395751953125]",0.821,car
2025-03-30 09:07:56.731,检测,"[732.827880859375, 319.1070556640625, 790.621826171875, 475.9014892578125]",0.777,person
2025-03-30 09:07:56.751,检测,"[512.4903564453125, 329.06268310546875, 719.1446533203125, 486.64337158203125]",0.893,car
2025-03-30 09:07:56.751,检测,"[330.0196533203125, 285.381591796875, 510.373291015625, 442.55615234375]",0.805,car
2025-03-30 09:07:56.751,检测,"[741.7459106445312, 318.43865966796875, 796.7180786132812, 474.77679443359375]",0.788,person
2025-03-30 09:07:56.770,检测,"[512.1282348632812, 328.7620849609375, 721.6801147460938, 485.9815673828125]",0.895,car
2025-03-30 09:07:56.770,检测,"[328.634033203125, 285.32879638671875, 510.458740234375, 442.95489501953125]",0.803,car
2025-03-30 09:07:56.771,检测,"[743.5889282226562, 316.30987548828125, 798.7797241210938, 478.64898681640625]",0.786,person
2025-03-30 09:07:56.789,检测,"[512.7803955078125, 326.0042724609375, 727.3314208984375, 485.6461181640625]",0.891,car
2025-03-30 09:07:56.789,检测,"[325.6488037109375, 281.5595703125, 509.3232421875, 442.1240234375]",0.799,car
2025-03-30 09:07:56.789,检测,"[740.3251342773438, 315.14642333984375, 804.9553833007812, 477.26080322265625]",0.798,person
2025-03-30 09:07:56.806,检测,"[510.7611389160156, 324.81927490234375, 722.3182373046875, 487.344482421875]",0.891,car
2025-03-30 09:07:56.807,检测,"[323.06597900390625, 278.36346435546875, 508.50494384765625, 441.20025634765625]",0.823,car
2025-03-30 09:07:56.807,检测,"[747.531982421875, 314.93841552734375, 809.900634765625, 476.820556640625]",0.752,person
2025-03-30 09:07:56.824,检测,"[510.81585693359375, 323.88507080078125, 719.9037475585938, 486.94293212890625]",0.879,car
2025-03-30 09:07:56.824,检测,"[321.71453857421875, 277.223388671875, 508.43267822265625, 441.4019775390625]",0.812,car
2025-03-30 09:07:56.825,检测,"[744.866455078125, 315.064208984375, 812.053466796875, 479.103759765625]",0.807,person
2025-03-30 09:07:56.842,检测,"[510.4400634765625, 322.76220703125, 721.1151123046875, 487.6185302734375]",0.88,car
2025-03-30 09:07:56.843,检测,"[320.0383605957031, 276.8897705078125, 507.8250427246094, 441.68017578125]",0.842,car
2025-03-30 09:07:56.843,检测,"[753.5914306640625, 313.75665283203125, 818.5018310546875, 481.03570556640625]",0.813,person
2025-03-30 09:07:56.860,检测,"[509.8180847167969, 323.021484375, 726.813232421875, 488.8731689453125]",0.878,car
2025-03-30 09:07:56.861,检测,"[317.1064453125, 277.49560546875, 506.9874267578125, 442.79498291015625]",0.843,car
2025-03-30 09:07:56.861,检测,"[762.156494140625, 315.92633056640625, 823.50927734375, 482.7852783203125]",0.793,person
2025-03-30 09:07:56.878,检测,"[510.4955749511719, 324.0140380859375, 738.34423828125, 491.7703857421875]",0.876,car
2025-03-30 09:07:56.878,检测,"[765.9417724609375, 316.52508544921875, 828.5108642578125, 488.75390625]",0.835,person
2025-03-30 09:07:56.879,检测,"[315.74871826171875, 277.1827697753906, 506.286376953125, 444.2742004394531]",0.778,car
2025-03-30 09:07:56.905,检测,"[510.5215759277344, 324.83807373046875, 734.2572021484375, 492.96923828125]",0.873,car
2025-03-30 09:07:56.906,检测,"[771.609130859375, 317.3717041015625, 835.5057373046875, 491.84332275390625]",0.851,person
2025-03-30 09:07:56.906,检测,"[313.49609375, 278.6846923828125, 506.10296630859375, 446.81976318359375]",0.83,car
2025-03-30 09:07:56.926,检测,"[510.8529052734375, 325.7784423828125, 724.82568359375, 493.9388427734375]",0.897,car
2025-03-30 09:07:56.926,检测,"[310.98309326171875, 278.98193359375, 505.57989501953125, 447.8671875]",0.814,car
2025-03-30 09:07:56.927,检测,"[774.6661376953125, 316.85552978515625, 843.0567626953125, 494.06597900390625]",0.75,person
2025-03-30 09:07:56.927,检测,"[495.72723388671875, 321.1002197265625, 556.7095336914062, 400.03564453125]",0.522,car
2025-03-30 09:07:56.946,检测,"[510.3408508300781, 326.50830078125, 722.67822265625, 495.0052490234375]",0.892,car
2025-03-30 09:07:56.947,检测,"[307.82470703125, 276.72821044921875, 503.68035888671875, 450.09710693359375]",0.8,car
2025-03-30 09:07:56.947,检测,"[774.6293334960938, 317.43670654296875, 845.8893432617188, 499.1942138671875]",0.774,person
2025-03-30 09:07:56.973,检测,"[510.032958984375, 327.189208984375, 724.7900390625, 494.7862548828125]",0.89,car
2025-03-30 09:07:56.974,检测,"[774.771728515625, 318.21148681640625, 848.00537109375, 496.06866455078125]",0.827,person
2025-03-30 09:07:56.974,检测,"[306.72802734375, 275.55242919921875, 502.743896484375, 451.020751953125]",0.786,car
2025-03-30 09:07:57.000,检测,"[508.99078369140625, 326.525146484375, 726.0082397460938, 497.18499755859375]",0.901,car
2025-03-30 09:07:57.001,检测,"[304.3470458984375, 275.29168701171875, 502.4747314453125, 452.23907470703125]",0.757,car
2025-03-30 09:07:57.018,检测,"[507.7098693847656, 325.63623046875, 726.6759033203125, 497.12371826171875]",0.893,car
2025-03-30 09:07:57.019,检测,"[301.45635986328125, 275.006591796875, 501.5029296875, 452.780029296875]",0.7,car
2025-03-30 09:07:57.037,检测,"[506.5754699707031, 325.08392333984375, 726.7744140625, 498.1363525390625]",0.888,car
2025-03-30 09:07:57.037,检测,"[299.59234619140625, 276.95294189453125, 500.80615234375, 450.6866455078125]",0.734,car
2025-03-30 09:07:57.054,检测,"[505.75665283203125, 324.51434326171875, 726.9751586914062, 499.32244873046875]",0.885,car
2025-03-30 09:07:57.054,检测,"[296.85467529296875, 274.75018310546875, 499.68499755859375, 453.240478515625]",0.785,car
2025-03-30 09:07:57.072,检测,"[505.1994934082031, 324.304443359375, 728.408447265625, 499.1046142578125]",0.879,car
2025-03-30 09:07:57.073,检测,"[295.1165771484375, 274.63287353515625, 498.7398681640625, 454.40765380859375]",0.767,car
2025-03-30 09:07:57.091,检测,"[504.4740295410156, 324.4791259765625, 727.6539306640625, 501.4453125]",0.872,car
2025-03-30 09:07:57.091,检测,"[292.319091796875, 273.350341796875, 497.5885009765625, 454.65545654296875]",0.808,car
2025-03-30 09:07:57.108,检测,"[504.813720703125, 324.1353759765625, 728.0426025390625, 499.73779296875]",0.868,car
2025-03-30 09:07:57.109,检测,"[289.9232177734375, 273.7259521484375, 497.391845703125, 455.383056640625]",0.811,car
2025-03-30 09:07:57.125,检测,"[504.4092102050781, 324.68524169921875, 727.458984375, 500.4339599609375]",0.876,car
2025-03-30 09:07:57.126,检测,"[287.54840087890625, 274.3694763183594, 496.76702880859375, 456.9513244628906]",0.819,car
2025-03-30 09:07:57.126,检测,"[487.2364501953125, 321.24139404296875, 548.6912841796875, 401.6925048828125]",0.538,car
2025-03-30 09:07:57.145,检测,"[504.2127990722656, 324.45428466796875, 728.6534423828125, 501.79132080078125]",0.875,car
2025-03-30 09:07:57.147,检测,"[284.70281982421875, 273.4441833496094, 496.330322265625, 457.2081604003906]",0.84,car
2025-03-30 09:07:57.147,检测,"[485.9012451171875, 321.4869079589844, 548.01904296875, 402.4596862792969]",0.593,car
2025-03-30 09:07:57.167,检测,"[503.88494873046875, 324.4659423828125, 728.6957397460938, 501.45916748046875]",0.877,car
2025-03-30 09:07:57.168,检测,"[281.583740234375, 272.708740234375, 496.05621337890625, 457.6346435546875]",0.847,car
2025-03-30 09:07:57.168,检测,"[485.5940246582031, 320.71160888671875, 547.907470703125, 403.15570068359375]",0.655,car
2025-03-30 09:07:57.187,检测,"[503.7142333984375, 323.97113037109375, 729.4024658203125, 502.52349853515625]",0.876,car
2025-03-30 09:07:57.188,检测,"[280.3780517578125, 272.36138916015625, 495.332275390625, 458.77569580078125]",0.844,car
2025-03-30 09:07:57.188,检测,"[484.6073913574219, 320.53741455078125, 546.6533203125, 403.49822998046875]",0.597,car
2025-03-30 09:07:57.215,检测,"[503.6326904296875, 324.095458984375, 728.6885986328125, 501.80120849609375]",0.878,car
2025-03-30 09:07:57.216,检测,"[278.3116455078125, 270.601806640625, 494.6639404296875, 459.5908203125]",0.818,car
2025-03-30 09:07:57.216,检测,"[483.8631286621094, 320.572021484375, 546.5115966796875, 405.10009765625]",0.576,car
2025-03-30 09:07:57.234,检测,"[505.1098937988281, 323.96990966796875, 730.138427734375, 500.648681640625]",0.876,car
2025-03-30 09:07:57.234,检测,"[275.637939453125, 269.219482421875, 493.750732421875, 459.96844482421875]",0.85,car
2025-03-30 09:07:57.235,检测,"[482.20672607421875, 320.080810546875, 547.0719604492188, 408.7977294921875]",0.689,car
2025-03-30 09:07:57.252,检测,"[505.4208068847656, 323.52679443359375, 730.1934814453125, 501.88348388671875]",0.86,car
2025-03-30 09:07:57.252,检测,"[273.58709716796875, 269.5587158203125, 494.2960205078125, 460.0421142578125]",0.849,car
2025-03-30 09:07:57.253,检测,"[481.7945556640625, 320.07470703125, 545.9150390625, 408.0745849609375]",0.643,car
