时间,事件类型,边界框,置信度,目标类别
2025-04-07 15:22:19.643,检测,"[215.95594787597656, 326.97760009765625, 394.2088623046875, 599.7835693359375]",0.912,truck
2025-04-07 15:22:19.644,检测,"[760.941650390625, 0.0, 1280.0, 717.0924072265625]",0.534,car
2025-04-07 15:22:19.661,检测,"[591.7960205078125, 341.6484375, 763.3365478515625, 503.107177734375]",0.912,truck
2025-04-07 15:22:19.661,检测,"[214.93304443359375, 324.8726806640625, 375.5496826171875, 613.8880615234375]",0.906,truck
2025-04-07 15:22:19.661,检测,"[764.7060546875, 0.0, 1280.0, 717.152099609375]",0.639,car
2025-04-07 15:22:19.678,检测,"[592.01611328125, 341.0140380859375, 762.3931884765625, 503.4112548828125]",0.9,truck
2025-04-07 15:22:19.679,检测,"[213.90347290039062, 322.7388916015625, 370.1669006347656, 625.7659912109375]",0.845,truck
2025-04-07 15:22:19.679,检测,"[772.0736694335938, 0.0, 1280.0, 717.25927734375]",0.558,car
2025-04-07 15:22:19.700,检测,"[214.59762573242188, 324.08160400390625, 352.6261901855469, 634.6583251953125]",0.895,truck
2025-04-07 15:22:19.701,检测,"[591.4744873046875, 339.8818359375, 760.8131103515625, 502.88507080078125]",0.894,truck
2025-04-07 15:22:19.725,检测,"[590.25048828125, 338.41900634765625, 759.8646240234375, 504.36041259765625]",0.878,truck
2025-04-07 15:22:19.727,检测,"[211.2896728515625, 319.96148681640625, 328.835205078125, 626.922607421875]",0.808,truck
2025-04-07 15:22:19.746,检测,"[588.859619140625, 339.15216064453125, 757.919189453125, 504.23565673828125]",0.885,truck
2025-04-07 15:22:19.746,检测,"[759.0047607421875, 343.5692138671875, 794.1285400390625, 441.8421630859375]",0.835,person
2025-04-07 15:22:19.747,检测,"[210.9195556640625, 324.77825927734375, 303.16082763671875, 619.0137939453125]",0.571,truck
2025-04-07 15:22:19.773,检测,"[756.6444091796875, 342.68994140625, 793.8004150390625, 443.61444091796875]",0.876,person
2025-04-07 15:22:19.774,检测,"[588.12353515625, 339.5904541015625, 757.5126953125, 505.1900634765625]",0.87,truck
2025-04-07 15:22:19.775,检测,"[838.576171875, 0.0, 1279.991943359375, 718.258056640625]",0.57,car
2025-04-07 15:22:19.796,检测,"[754.2589111328125, 344.1383056640625, 792.810791015625, 445.6669921875]",0.885,person
2025-04-07 15:22:19.796,检测,"[587.3846435546875, 341.20556640625, 757.3363037109375, 504.892822265625]",0.873,truck
2025-04-07 15:22:19.797,检测,"[838.5181884765625, 0.0, 1279.9517822265625, 718.0214233398438]",0.674,car
2025-04-07 15:22:19.814,检测,"[586.6077880859375, 341.70367431640625, 754.708740234375, 505.75628662109375]",0.872,truck
2025-04-07 15:22:19.815,检测,"[753.4508056640625, 345.48046875, 791.383056640625, 447.24560546875]",0.727,person
2025-04-07 15:22:19.815,检测,"[838.2520141601562, 0.0, 1280.0, 718.048828125]",0.542,car
2025-04-07 15:22:19.833,检测,"[586.4635009765625, 342.19488525390625, 754.8145751953125, 505.79449462890625]",0.792,truck
2025-04-07 15:22:19.834,检测,"[754.640380859375, 345.52874755859375, 789.797119140625, 451.05706787109375]",0.709,person
2025-04-07 15:22:19.834,检测,"[837.91748046875, 0.0, 1279.9453125, 718.5164794921875]",0.597,car
2025-04-07 15:22:19.856,检测,"[586.1925659179688, 341.33734130859375, 751.9939575195312, 505.992919921875]",0.766,truck
2025-04-07 15:22:19.857,检测,"[829.5782470703125, 0.0, 1279.8892822265625, 718.5050048828125]",0.582,car
2025-04-07 15:22:19.876,检测,"[582.2425537109375, 340.9285888671875, 749.69482421875, 508.04913330078125]",0.705,truck
2025-04-07 15:22:19.876,检测,"[828.825927734375, 0.0, 1279.845703125, 718.439697265625]",0.601,car
2025-04-07 15:22:19.895,检测,"[0.14898681640625, 5.911376953125, 208.84288024902344, 720.0]",0.593,person
2025-04-07 15:22:19.949,检测,"[766.926025390625, 0.0, 1280.0, 717.14208984375]",0.83,car
2025-04-07 15:22:19.972,检测,"[759.630126953125, 0.0, 1280.0, 717.32421875]",0.837,car
2025-04-07 15:22:19.995,检测,"[762.0692138671875, 0.0, 1280.0, 717.8768310546875]",0.878,car
2025-04-07 15:22:19.996,检测,"[602.4932861328125, 338.9893798828125, 734.095458984375, 499.74627685546875]",0.792,truck
2025-04-07 15:22:20.014,检测,"[746.5423583984375, 0.0, 1280.0, 717.3243408203125]",0.839,car
2025-04-07 15:22:20.015,检测,"[599.0517578125, 337.5179443359375, 731.8228759765625, 498.9468994140625]",0.75,truck
2025-04-07 15:22:20.033,检测,"[749.14453125, 0.0, 1280.0, 715.117431640625]",0.815,car
2025-04-07 15:22:20.034,检测,"[594.1474609375, 336.15460205078125, 729.425048828125, 497.19879150390625]",0.754,truck
2025-04-07 15:22:20.051,检测,"[792.1458740234375, 0.0, 1280.0, 717.97265625]",0.855,car
2025-04-07 15:22:20.052,检测,"[595.2273559570312, 333.94879150390625, 728.3384399414062, 496.90655517578125]",0.737,truck
2025-04-07 15:22:20.073,检测,"[805.5875244140625, 0.0, 1280.0, 718.094970703125]",0.857,car
2025-04-07 15:22:20.074,检测,"[595.0625, 333.5450439453125, 726.0810546875, 493.17205810546875]",0.822,truck
2025-04-07 15:22:20.097,检测,"[588.6131591796875, 332.6402587890625, 725.0821533203125, 490.01434326171875]",0.82,truck
2025-04-07 15:22:20.097,检测,"[804.544189453125, 0.0, 1280.0, 717.699951171875]",0.784,car
2025-04-07 15:22:20.117,检测,"[809.9095458984375, 0.0, 1280.0, 718.1607666015625]",0.743,car
2025-04-07 15:22:20.118,检测,"[580.39404296875, 329.49658203125, 722.8017578125, 486.99560546875]",0.714,truck
2025-04-07 15:22:20.143,检测,"[577.478515625, 326.75274658203125, 721.83935546875, 486.76116943359375]",0.819,truck
2025-04-07 15:22:20.143,检测,"[813.5966796875, 0.0, 1280.0, 714.4127807617188]",0.737,car
2025-04-07 15:22:20.165,检测,"[817.1072998046875, 0.0, 1280.0, 718.178955078125]",0.77,car
2025-04-07 15:22:20.165,检测,"[574.63525390625, 325.30133056640625, 722.37890625, 486.57244873046875]",0.64,truck
2025-04-07 15:22:20.190,检测,"[572.885498046875, 324.2027282714844, 723.03076171875, 482.5492858886719]",0.876,truck
2025-04-07 15:22:20.192,检测,"[815.7937622070312, 0.0, 1280.0, 717.7833251953125]",0.841,car
2025-04-07 15:22:20.214,检测,"[816.9437255859375, 0.0, 1280.0, 718.1532592773438]",0.88,car
2025-04-07 15:22:20.214,检测,"[573.0872802734375, 324.25482177734375, 722.4302978515625, 482.76641845703125]",0.88,truck
2025-04-07 15:22:20.236,检测,"[815.1427001953125, 0.0, 1280.0, 714.7276611328125]",0.865,car
2025-04-07 15:22:20.237,检测,"[572.573486328125, 324.4942626953125, 720.914794921875, 481.638671875]",0.865,truck
2025-04-07 15:22:20.257,检测,"[816.01513671875, 0.0, 1280.0, 717.826416015625]",0.859,car
2025-04-07 15:22:20.258,检测,"[573.1470947265625, 321.1575927734375, 719.2740478515625, 480.4385986328125]",0.827,truck
2025-04-07 15:22:20.277,检测,"[815.954345703125, 0.0, 1280.0, 718.395751953125]",0.858,car
2025-04-07 15:22:20.278,检测,"[560.8944091796875, 318.59716796875, 718.6541748046875, 482.1068115234375]",0.836,truck
2025-04-07 15:22:20.298,检测,"[561.7152099609375, 318.64434814453125, 717.0211181640625, 480.67230224609375]",0.892,truck
2025-04-07 15:22:20.298,检测,"[814.6943969726562, 0.0, 1280.0, 718.1763305664062]",0.844,car
2025-04-07 15:22:20.318,检测,"[558.7200927734375, 319.48040771484375, 713.6890869140625, 481.74755859375]",0.903,truck
2025-04-07 15:22:20.319,检测,"[814.0731201171875, 0.0, 1280.0, 717.9116821289062]",0.858,car
2025-04-07 15:22:20.336,检测,"[557.5394287109375, 317.762451171875, 711.1187744140625, 479.9415283203125]",0.873,truck
2025-04-07 15:22:20.337,检测,"[814.1710205078125, 0.0, 1280.0, 713.9881591796875]",0.822,car
2025-04-07 15:22:20.357,检测,"[814.594970703125, 0.0, 1280.0, 712.80810546875]",0.826,car
2025-04-07 15:22:20.358,检测,"[552.2742919921875, 316.867431640625, 709.9210205078125, 482.9818115234375]",0.806,truck
2025-04-07 15:22:20.377,检测,"[558.0491943359375, 318.40509033203125, 707.2630615234375, 478.61505126953125]",0.829,truck
2025-04-07 15:22:20.378,检测,"[814.404052734375, 0.0, 1280.0, 712.6943969726562]",0.82,car
2025-04-07 15:22:20.398,检测,"[548.470703125, 318.6812744140625, 705.58203125, 476.632568359375]",0.861,truck
2025-04-07 15:22:20.399,检测,"[813.55322265625, 0.0, 1280.0, 712.961669921875]",0.806,car
2025-04-07 15:22:20.419,检测,"[545.3419189453125, 317.02008056640625, 703.9129638671875, 476.43170166015625]",0.81,truck
2025-04-07 15:22:20.420,检测,"[809.34375, 0.0, 1280.0, 718.1854248046875]",0.777,car
2025-04-07 15:22:20.441,检测,"[810.38232421875, 0.0, 1279.92431640625, 718.2784423828125]",0.8,car
2025-04-07 15:22:20.442,检测,"[540.5577392578125, 316.68170166015625, 700.5418701171875, 476.12469482421875]",0.767,truck
2025-04-07 15:22:20.462,检测,"[543.681640625, 317.35162353515625, 698.988037109375, 474.458740234375]",0.85,truck
2025-04-07 15:22:20.463,检测,"[810.7503051757812, 0.0, 1280.0, 717.601806640625]",0.826,car
2025-04-07 15:22:20.480,检测,"[538.6893310546875, 317.3621826171875, 697.2447509765625, 473.97235107421875]",0.885,truck
2025-04-07 15:22:20.480,检测,"[811.2308349609375, 0.0, 1280.0, 717.5863037109375]",0.819,car
2025-04-07 15:22:20.480,检测,"[380.0667724609375, 271.51678466796875, 521.078369140625, 431.67291259765625]",0.518,truck
2025-04-07 15:22:20.498,检测,"[534.2584228515625, 314.69000244140625, 696.0716552734375, 473.45550537109375]",0.87,truck
2025-04-07 15:22:20.500,检测,"[812.7813110351562, 0.0, 1279.92333984375, 718.6104125976562]",0.855,car
2025-04-07 15:22:20.500,检测,"[375.73638916015625, 266.65460205078125, 519.4739990234375, 432.50408935546875]",0.596,truck
2025-04-07 15:22:20.518,检测,"[529.3341064453125, 314.43438720703125, 694.9124755859375, 474.16448974609375]",0.877,truck
2025-04-07 15:22:20.519,检测,"[815.8351440429688, 0.0, 1280.0, 718.957275390625]",0.865,car
2025-04-07 15:22:20.519,检测,"[372.95892333984375, 270.19000244140625, 516.9710083007812, 430.94085693359375]",0.738,truck
2025-04-07 15:22:20.538,检测,"[814.7963256835938, 0.0, 1280.0, 718.526611328125]",0.871,car
2025-04-07 15:22:20.538,检测,"[371.8004150390625, 276.95733642578125, 515.8883666992188, 431.62554931640625]",0.729,truck
2025-04-07 15:22:20.539,检测,"[529.7760009765625, 313.0162353515625, 695.9478759765625, 473.738525390625]",0.652,truck
2025-04-07 15:22:20.558,检测,"[816.1870727539062, 0.0, 1280.0, 718.651123046875]",0.853,car
2025-04-07 15:22:20.559,检测,"[365.55352783203125, 276.38287353515625, 515.2037353515625, 431.97198486328125]",0.706,truck
2025-04-07 15:22:20.583,检测,"[816.481689453125, 0.0, 1280.0, 718.6165161132812]",0.86,car
2025-04-07 15:22:20.583,检测,"[361.6131591796875, 276.73468017578125, 513.88720703125, 431.43096923828125]",0.775,truck
2025-04-07 15:22:20.583,检测,"[529.1595458984375, 311.14093017578125, 697.48583984375, 472.5201416015625]",0.511,truck
2025-04-07 15:22:20.607,检测,"[817.9510498046875, 0.0, 1280.0, 719.0533447265625]",0.85,car
2025-04-07 15:22:20.608,检测,"[358.71038818359375, 274.2174072265625, 513.7828369140625, 430.92486572265625]",0.704,truck
2025-04-07 15:22:20.608,检测,"[529.143310546875, 311.14752197265625, 698.569580078125, 473.78082275390625]",0.515,bus
2025-04-07 15:22:20.627,检测,"[821.4673461914062, 0.0, 1280.0, 714.0206298828125]",0.847,car
2025-04-07 15:22:20.627,检测,"[355.2152099609375, 269.4149169921875, 513.6321411132812, 432.801025390625]",0.611,truck
2025-04-07 15:22:20.628,检测,"[528.1818237304688, 309.54296875, 698.4953002929688, 473.67138671875]",0.547,truck
2025-04-07 15:22:20.647,检测,"[824.260009765625, 0.0, 1280.0, 714.4398803710938]",0.82,car
2025-04-07 15:22:20.648,检测,"[354.360107421875, 265.42803955078125, 514.8572998046875, 433.48187255859375]",0.673,truck
2025-04-07 15:22:20.667,报警,"[588.859619140625, 339.15216064453125, 757.919189453125, 504.23565673828125]",0.885,碰撞预警
2025-04-07 15:22:20.669,检测,"[824.180908203125, 0.0, 1280.0, 714.3211059570312]",0.778,car
2025-04-07 15:22:20.670,检测,"[350.33355712890625, 272.94635009765625, 517.7075805664062, 437.48260498046875]",0.776,truck
2025-04-07 15:22:20.670,检测,"[528.1077880859375, 313.03668212890625, 698.8604736328125, 480.20703125]",0.687,truck
2025-04-07 15:22:20.692,检测,"[824.46435546875, 0.0, 1279.876220703125, 714.639404296875]",0.77,car
2025-04-07 15:22:20.693,检测,"[349.2239990234375, 274.4771728515625, 516.6561889648438, 440.7197265625]",0.762,truck
2025-04-07 15:22:20.694,检测,"[526.5775146484375, 313.77691650390625, 701.7369384765625, 480.38055419921875]",0.665,truck
2025-04-07 15:22:20.714,检测,"[824.6810913085938, 0.0, 1279.87158203125, 714.6704711914062]",0.783,car
2025-04-07 15:22:20.715,检测,"[524.0321044921875, 311.8848876953125, 704.0821533203125, 486.15948486328125]",0.773,truck
2025-04-07 15:22:20.736,检测,"[823.6663818359375, 0.0, 1279.9053955078125, 714.3453369140625]",0.753,car
2025-04-07 15:22:20.737,检测,"[523.596435546875, 311.92498779296875, 706.435791015625, 485.41693115234375]",0.715,truck
2025-04-07 15:22:20.737,检测,"[349.28887939453125, 269.9793701171875, 516.6970825195312, 440.752197265625]",0.613,truck
2025-04-07 15:22:20.759,检测,"[821.63818359375, 0.0, 1280.0, 718.7005004882812]",0.84,car
2025-04-07 15:22:20.759,检测,"[347.2484130859375, 251.54718017578125, 518.31396484375, 440.94293212890625]",0.764,truck
2025-04-07 15:22:20.778,检测,"[823.07275390625, 0.0, 1280.0, 718.869384765625]",0.862,car
2025-04-07 15:22:20.779,检测,"[347.0218505859375, 252.32958984375, 520.1868896484375, 440.89727783203125]",0.788,truck
2025-04-07 15:22:20.779,检测,"[524.2540283203125, 312.34613037109375, 712.9354248046875, 485.16717529296875]",0.618,truck
2025-04-07 15:22:20.801,检测,"[825.114990234375, 0.0, 1280.0, 718.7161865234375]",0.869,car
2025-04-07 15:22:20.802,检测,"[524.0972290039062, 311.8990478515625, 715.7658081054688, 485.600830078125]",0.718,truck
2025-04-07 15:22:20.802,检测,"[343.49658203125, 241.35260009765625, 522.1760864257812, 441.38916015625]",0.695,truck
2025-04-07 15:22:20.825,检测,"[522.934814453125, 312.47015380859375, 714.7642822265625, 488.23541259765625]",0.835,truck
2025-04-07 15:22:20.825,检测,"[343.8394775390625, 258.2467041015625, 518.08984375, 444.829833984375]",0.807,truck
2025-04-07 15:22:20.825,检测,"[827.4835205078125, 0.0, 1280.0, 718.7506713867188]",0.789,car
2025-04-07 15:22:20.846,检测,"[343.6356201171875, 273.05780029296875, 515.9429931640625, 447.0850830078125]",0.845,truck
2025-04-07 15:22:20.847,检测,"[827.6868286132812, 0.0, 1280.0, 718.3289794921875]",0.799,car
2025-04-07 15:22:20.847,检测,"[521.6177368164062, 313.193603515625, 715.7324829101562, 496.68951416015625]",0.711,truck
2025-04-07 15:22:20.847,检测,"[701.5883178710938, 319.0899658203125, 754.6381225585938, 472.004638671875]",0.643,person
2025-04-07 15:22:20.868,检测,"[341.77880859375, 273.5673828125, 515.708984375, 449.399658203125]",0.861,truck
2025-04-07 15:22:20.868,检测,"[830.2669677734375, 0.0, 1279.5953369140625, 718.7194213867188]",0.762,car
2025-04-07 15:22:20.869,检测,"[703.9830322265625, 317.6038818359375, 757.819091796875, 471.6591796875]",0.75,person
2025-04-07 15:22:20.869,检测,"[520.655029296875, 313.595703125, 713.3779296875, 498.70947265625]",0.698,truck
2025-04-07 15:22:20.886,检测,"[339.25213623046875, 272.90484619140625, 515.0810546875, 449.05499267578125]",0.871,truck
2025-04-07 15:22:20.887,检测,"[832.277099609375, 0.0, 1279.45703125, 714.2952880859375]",0.722,car
2025-04-07 15:22:20.887,检测,"[701.2314453125, 316.13525390625, 761.357177734375, 474.4036865234375]",0.677,person
2025-04-07 15:22:20.887,检测,"[519.5206298828125, 313.6612548828125, 713.754638671875, 499.024169921875]",0.577,truck
2025-04-07 15:22:20.909,检测,"[337.823974609375, 260.2686767578125, 513.5926513671875, 447.6722412109375]",0.872,truck
2025-04-07 15:22:20.910,检测,"[836.20947265625, 0.0, 1279.371826171875, 713.436767578125]",0.77,car
2025-04-07 15:22:20.910,检测,"[707.052978515625, 316.9407958984375, 764.66552734375, 471.73101806640625]",0.596,person
2025-04-07 15:22:20.931,检测,"[338.23443603515625, 272.20159912109375, 512.5247192382812, 443.8936767578125]",0.908,truck
2025-04-07 15:22:20.932,检测,"[518.2802124023438, 309.9949951171875, 713.8760375976562, 492.466064453125]",0.809,truck
2025-04-07 15:22:20.932,检测,"[838.1639404296875, 0.0, 1279.3587646484375, 713.1126708984375]",0.78,car
2025-04-07 15:22:20.955,检测,"[337.58050537109375, 270.18707275390625, 510.72161865234375, 443.5771484375]",0.923,truck
2025-04-07 15:22:20.956,检测,"[517.7691040039062, 309.21502685546875, 715.6127319335938, 489.43609619140625]",0.784,truck
2025-04-07 15:22:20.956,检测,"[838.594482421875, 0.0, 1279.350830078125, 713.51025390625]",0.776,car
2025-04-07 15:22:20.977,检测,"[335.867431640625, 267.23602294921875, 510.89483642578125, 445.18438720703125]",0.918,truck
2025-04-07 15:22:20.978,检测,"[517.368408203125, 309.35992431640625, 714.9964599609375, 491.07855224609375]",0.87,truck
2025-04-07 15:22:20.978,检测,"[838.4931640625, 0.0, 1279.34423828125, 713.201416015625]",0.759,car
2025-04-07 15:22:20.999,检测,"[333.9281005859375, 267.01531982421875, 509.971435546875, 447.32110595703125]",0.919,truck
2025-04-07 15:22:21.000,检测,"[841.469970703125, 0.0, 1279.32470703125, 712.8208618164062]",0.759,car
2025-04-07 15:22:21.000,检测,"[517.60791015625, 309.5523681640625, 715.8134765625, 505.3150634765625]",0.726,truck
2025-04-07 15:22:21.024,检测,"[516.3837280273438, 311.78289794921875, 715.3184204101562, 496.143798828125]",0.933,truck
2025-04-07 15:22:21.026,检测,"[331.86553955078125, 266.9437255859375, 510.34686279296875, 453.73602294921875]",0.897,truck
2025-04-07 15:22:21.026,检测,"[840.55712890625, 0.0, 1279.280517578125, 713.1438598632812]",0.691,car
2025-04-07 15:22:21.045,检测,"[517.1929321289062, 311.865478515625, 716.4481811523438, 500.30487060546875]",0.93,truck
2025-04-07 15:22:21.046,检测,"[328.60858154296875, 268.3138427734375, 509.7972412109375, 455.4217529296875]",0.894,truck
2025-04-07 15:22:21.046,检测,"[732.6177978515625, 315.20819091796875, 790.39697265625, 481.62091064453125]",0.772,person
2025-04-07 15:22:21.046,检测,"[841.1718139648438, 0.0, 1279.39990234375, 713.1343383789062]",0.759,car
2025-04-07 15:22:21.067,检测,"[516.8819580078125, 311.4549560546875, 716.8341064453125, 500.456298828125]",0.923,truck
2025-04-07 15:22:21.068,检测,"[327.189453125, 267.68231201171875, 508.99853515625, 456.28643798828125]",0.888,truck
2025-04-07 15:22:21.068,检测,"[841.283447265625, 0.0, 1279.4638671875, 712.9054565429688]",0.792,car
2025-04-07 15:22:21.069,检测,"[737.1293334960938, 310.5543212890625, 795.0426635742188, 479.10089111328125]",0.75,person
2025-04-07 15:22:21.089,检测,"[516.8126220703125, 311.0472412109375, 716.3326416015625, 500.04241943359375]",0.928,truck
2025-04-07 15:22:21.089,检测,"[325.0126647949219, 265.4825439453125, 509.4573669433594, 457.20648193359375]",0.892,truck
2025-04-07 15:22:21.090,检测,"[741.4215087890625, 310.468505859375, 799.6728515625, 479.9437255859375]",0.834,person
2025-04-07 15:22:21.090,检测,"[841.74609375, 0.0, 1279.422119140625, 713.0219116210938]",0.796,car
2025-04-07 15:22:21.109,检测,"[515.694091796875, 309.76617431640625, 717.262451171875, 497.79986572265625]",0.925,truck
2025-04-07 15:22:21.110,检测,"[322.9182434082031, 264.67791748046875, 508.7195129394531, 456.65191650390625]",0.898,truck
2025-04-07 15:22:21.110,检测,"[745.2127685546875, 310.5899963378906, 804.9898681640625, 479.4124450683594]",0.866,person
2025-04-07 15:22:21.110,检测,"[843.3238525390625, 0.0, 1279.4351806640625, 713.8357543945312]",0.791,car
2025-04-07 15:22:21.127,检测,"[514.658935546875, 309.345458984375, 716.78515625, 497.95355224609375]",0.924,truck
2025-04-07 15:22:21.128,检测,"[320.05572509765625, 263.36749267578125, 509.089599609375, 455.83355712890625]",0.875,truck
2025-04-07 15:22:21.128,检测,"[746.968994140625, 309.71527099609375, 808.7861328125, 479.7796630859375]",0.856,person
2025-04-07 15:22:21.128,检测,"[843.699951171875, 0.0, 1279.47119140625, 713.59912109375]",0.818,car
2025-04-07 15:22:21.146,检测,"[514.16796875, 309.21826171875, 718.285888671875, 499.4632568359375]",0.934,truck
2025-04-07 15:22:21.146,检测,"[748.696044921875, 309.75970458984375, 812.50048828125, 481.498046875]",0.89,person
2025-04-07 15:22:21.147,检测,"[317.86737060546875, 260.057373046875, 508.00177001953125, 456.68798828125]",0.888,truck
2025-04-07 15:22:21.147,检测,"[843.79248046875, 0.0, 1279.43896484375, 713.64697265625]",0.832,car
2025-04-07 15:22:21.164,检测,"[514.72119140625, 309.13372802734375, 719.391357421875, 497.93145751953125]",0.943,truck
2025-04-07 15:22:21.165,检测,"[315.06488037109375, 260.08575439453125, 507.146240234375, 453.58477783203125]",0.913,truck
2025-04-07 15:22:21.165,检测,"[755.7805786132812, 310.0733642578125, 817.4680786132812, 481.672119140625]",0.894,person
2025-04-07 15:22:21.165,检测,"[842.7186279296875, 0.0, 1279.4376220703125, 713.6010131835938]",0.815,car
2025-04-07 15:22:21.186,检测,"[515.18896484375, 309.07379150390625, 721.256103515625, 498.8221435546875]",0.945,truck
2025-04-07 15:22:21.186,检测,"[313.107666015625, 258.9508056640625, 506.13623046875, 455.5341796875]",0.918,truck
2025-04-07 15:22:21.186,检测,"[765.4620361328125, 309.89642333984375, 822.5377197265625, 486.80230712890625]",0.862,person
2025-04-07 15:22:21.188,检测,"[843.5952758789062, 0.0, 1279.35009765625, 713.1431274414062]",0.861,car
2025-04-07 15:22:21.207,检测,"[514.065185546875, 309.768798828125, 720.793212890625, 503.31329345703125]",0.943,truck
2025-04-07 15:22:21.208,检测,"[310.88409423828125, 258.44696044921875, 505.46063232421875, 458.65533447265625]",0.894,truck
2025-04-07 15:22:21.208,检测,"[769.8106689453125, 309.12445068359375, 829.1717529296875, 490.454833984375]",0.871,person
2025-04-07 15:22:21.209,检测,"[846.0219116210938, 0.0, 1279.3974609375, 713.300048828125]",0.866,car
2025-04-07 15:22:21.230,检测,"[513.7430419921875, 311.05035400390625, 721.5584716796875, 503.512939453125]",0.944,truck
2025-04-07 15:22:21.231,检测,"[309.721435546875, 259.73577880859375, 504.9354248046875, 458.27056884765625]",0.905,truck
2025-04-07 15:22:21.231,检测,"[848.3632202148438, 0.0, 1279.3115234375, 713.689697265625]",0.857,car
2025-04-07 15:22:21.231,检测,"[774.1400146484375, 311.6329345703125, 837.7711181640625, 493.5107421875]",0.856,person
2025-04-07 15:22:21.253,检测,"[513.45751953125, 311.85162353515625, 721.843505859375, 504.44549560546875]",0.944,truck
2025-04-07 15:22:21.254,检测,"[307.08282470703125, 261.36810302734375, 504.23345947265625, 457.21929931640625]",0.903,truck
2025-04-07 15:22:21.255,检测,"[778.53125, 313.10394287109375, 842.980712890625, 496.2119140625]",0.877,person
2025-04-07 15:22:21.255,检测,"[847.51611328125, 0.0, 1279.310546875, 714.0770263671875]",0.832,car
2025-04-07 15:22:21.273,检测,"[512.9454345703125, 311.96044921875, 722.5130615234375, 506.21173095703125]",0.944,truck
2025-04-07 15:22:21.274,检测,"[305.0128173828125, 260.045654296875, 503.93634033203125, 460.36053466796875]",0.886,truck
2025-04-07 15:22:21.274,检测,"[780.966796875, 312.680908203125, 844.5966796875, 497.9053955078125]",0.862,person
2025-04-07 15:22:21.275,检测,"[847.0914306640625, 0.0, 1279.2811279296875, 713.974853515625]",0.827,car
2025-04-07 15:22:21.294,检测,"[512.1962890625, 312.52008056640625, 722.918212890625, 509.25982666015625]",0.933,truck
2025-04-07 15:22:21.295,检测,"[781.0523681640625, 312.1998291015625, 845.5618896484375, 503.45880126953125]",0.88,person
2025-04-07 15:22:21.295,检测,"[304.7210998535156, 261.077392578125, 503.1610412597656, 459.8897705078125]",0.856,truck
2025-04-07 15:22:21.295,检测,"[847.8438720703125, 0.0, 1279.3284912109375, 713.7733154296875]",0.846,car
2025-04-07 15:22:21.317,检测,"[512.46533203125, 311.5357666015625, 723.243408203125, 506.8385009765625]",0.92,truck
2025-04-07 15:22:21.317,检测,"[302.8924560546875, 259.51068115234375, 502.682861328125, 462.06475830078125]",0.864,truck
2025-04-07 15:22:21.318,检测,"[846.4703369140625, 0.0, 1279.3074951171875, 714.093505859375]",0.836,car
2025-04-07 15:22:21.337,检测,"[512.0169677734375, 311.7545166015625, 723.605712890625, 506.1741943359375]",0.914,truck
2025-04-07 15:22:21.337,检测,"[300.64630126953125, 259.70281982421875, 502.35955810546875, 459.54034423828125]",0.876,truck
2025-04-07 15:22:21.338,检测,"[847.5504150390625, 0.0, 1279.2896728515625, 714.2222290039062]",0.841,car
2025-04-07 15:22:21.356,检测,"[298.4640808105469, 259.07928466796875, 502.4075012207031, 460.8394775390625]",0.902,truck
2025-04-07 15:22:21.357,检测,"[512.015625, 311.1263427734375, 724.314697265625, 505.40240478515625]",0.879,truck
2025-04-07 15:22:21.357,检测,"[846.492919921875, 0.0, 1279.33447265625, 714.41259765625]",0.845,car
2025-04-07 15:22:21.376,检测,"[294.69805908203125, 258.5421142578125, 500.63336181640625, 459.3516845703125]",0.899,truck
2025-04-07 15:22:21.376,检测,"[847.6717529296875, 0.0, 1279.3387451171875, 713.890869140625]",0.873,car
2025-04-07 15:22:21.376,检测,"[511.68231201171875, 310.79827880859375, 724.9448852539062, 506.79486083984375]",0.858,truck
2025-04-07 15:22:21.399,检测,"[292.5599060058594, 258.35601806640625, 498.1867980957031, 460.25714111328125]",0.899,truck
2025-04-07 15:22:21.399,检测,"[843.5948486328125, 0.0, 1279.3448486328125, 713.687255859375]",0.875,car
2025-04-07 15:22:21.400,检测,"[510.6513671875, 310.417724609375, 726.2589111328125, 511.7196044921875]",0.824,truck
2025-04-07 15:22:21.419,检测,"[844.5962524414062, 0.0, 1280.0, 715.130615234375]",0.886,car
2025-04-07 15:22:21.420,检测,"[290.4296875, 259.6079406738281, 496.38983154296875, 459.8872375488281]",0.858,truck
2025-04-07 15:22:21.421,检测,"[510.54449462890625, 310.63775634765625, 726.6732788085938, 516.2984008789062]",0.717,truck
2025-04-07 15:22:21.442,检测,"[846.342529296875, 0.0, 1279.272705078125, 713.7486572265625]",0.883,car
2025-04-07 15:22:21.442,检测,"[287.4507751464844, 260.6780090332031, 495.7649230957031, 461.3299865722656]",0.862,truck
2025-04-07 15:22:21.443,检测,"[510.0088195800781, 310.55316162109375, 725.923828125, 525.1630859375]",0.768,truck
2025-04-07 15:22:21.463,检测,"[284.42974853515625, 260.46002197265625, 495.55963134765625, 463.995849609375]",0.882,truck
2025-04-07 15:22:21.464,检测,"[845.1917724609375, 0.0, 1279.2628173828125, 713.8816528320312]",0.854,car
2025-04-07 15:22:21.464,检测,"[509.31854248046875, 310.41558837890625, 726.0409545898438, 526.698974609375]",0.697,truck
2025-04-07 15:22:21.485,检测,"[282.57568359375, 260.774169921875, 494.7845458984375, 465.42724609375]",0.887,truck
