时间,事件类型,边界框,置信度,目标类别
2025-03-25 16:33:19.990,检测,"[150.1043701171875, 61.48286437988281, 519.8968505859375, 479.50555419921875]",0.901,person
2025-03-25 16:33:20.038,检测,"[150.87713623046875, 58.12242126464844, 520.0846557617188, 479.621337890625]",0.906,person
2025-03-25 16:33:20.057,检测,"[150.87713623046875, 58.12242126464844, 520.0846557617188, 479.621337890625]",0.906,person
2025-03-25 16:33:20.073,检测,"[150.87713623046875, 58.12242126464844, 520.0846557617188, 479.621337890625]",0.906,person
2025-03-25 16:33:20.138,检测,"[150.91998291015625, 58.778717041015625, 520.675537109375, 479.5570983886719]",0.9,person
2025-03-25 16:33:20.157,检测,"[150.91998291015625, 58.778717041015625, 520.675537109375, 479.5570983886719]",0.9,person
2025-03-25 16:33:20.247,检测,"[150.39019775390625, 60.30596923828125, 520.2021484375, 479.598876953125]",0.904,person
2025-03-25 16:33:20.263,检测,"[150.39019775390625, 60.30596923828125, 520.2021484375, 479.598876953125]",0.904,person
2025-03-25 16:33:20.283,检测,"[150.39019775390625, 60.30596923828125, 520.2021484375, 479.598876953125]",0.904,person
2025-03-25 16:33:20.299,检测,"[150.39019775390625, 60.30596923828125, 520.2021484375, 479.598876953125]",0.904,person
2025-03-25 16:33:20.343,检测,"[149.3516845703125, 60.62010192871094, 520.4273681640625, 480.0]",0.903,person
2025-03-25 16:33:20.362,检测,"[149.3516845703125, 60.62010192871094, 520.4273681640625, 480.0]",0.903,person
2025-03-25 16:33:20.381,检测,"[149.3516845703125, 60.62010192871094, 520.4273681640625, 480.0]",0.903,person
2025-03-25 16:33:20.438,检测,"[150.1002197265625, 58.513427734375, 521.00927734375, 479.6485595703125]",0.907,person
2025-03-25 16:33:20.457,检测,"[150.1002197265625, 58.513427734375, 521.00927734375, 479.6485595703125]",0.907,person
2025-03-25 16:33:20.477,检测,"[150.1002197265625, 58.513427734375, 521.00927734375, 479.6485595703125]",0.907,person
2025-03-25 16:33:20.537,检测,"[149.4971160888672, 60.15943908691406, 521.0751342773438, 479.5462646484375]",0.903,person
2025-03-25 16:33:20.555,检测,"[149.4971160888672, 60.15943908691406, 521.0751342773438, 479.5462646484375]",0.903,person
2025-03-25 16:33:20.647,检测,"[150.25390625, 59.44122314453125, 520.6787719726562, 479.62115478515625]",0.905,person
2025-03-25 16:33:20.664,检测,"[150.25390625, 59.44122314453125, 520.6787719726562, 479.62115478515625]",0.905,person
2025-03-25 16:33:20.682,检测,"[150.25390625, 59.44122314453125, 520.6787719726562, 479.62115478515625]",0.905,person
2025-03-25 16:33:20.700,检测,"[150.25390625, 59.44122314453125, 520.6787719726562, 479.62115478515625]",0.905,person
2025-03-25 16:33:20.741,检测,"[150.48309326171875, 59.8173828125, 521.019775390625, 479.521484375]",0.894,person
2025-03-25 16:33:20.760,检测,"[150.48309326171875, 59.8173828125, 521.019775390625, 479.521484375]",0.894,person
2025-03-25 16:33:20.783,检测,"[150.48309326171875, 59.8173828125, 521.019775390625, 479.521484375]",0.894,person
2025-03-25 16:33:20.839,检测,"[149.695068359375, 61.84197998046875, 520.146484375, 480.0]",0.903,person
2025-03-25 16:33:20.857,检测,"[149.695068359375, 61.84197998046875, 520.146484375, 480.0]",0.903,person
2025-03-25 16:33:20.876,检测,"[149.695068359375, 61.84197998046875, 520.146484375, 480.0]",0.903,person
2025-03-25 16:33:20.938,检测,"[149.4569091796875, 61.78300476074219, 520.7150268554688, 480.0]",0.902,person
2025-03-25 16:33:20.959,检测,"[149.4569091796875, 61.78300476074219, 520.7150268554688, 480.0]",0.902,person
2025-03-25 16:33:21.046,检测,"[149.3487548828125, 61.21624755859375, 521.3771362304688, 480.0]",0.906,person
2025-03-25 16:33:21.066,检测,"[149.3487548828125, 61.21624755859375, 521.3771362304688, 480.0]",0.906,person
2025-03-25 16:33:21.084,检测,"[149.3487548828125, 61.21624755859375, 521.3771362304688, 480.0]",0.906,person
2025-03-25 16:33:21.102,检测,"[149.3487548828125, 61.21624755859375, 521.3771362304688, 480.0]",0.906,person
2025-03-25 16:33:21.143,检测,"[149.89605712890625, 61.645263671875, 521.6031494140625, 480.0]",0.893,person
2025-03-25 16:33:21.160,检测,"[149.89605712890625, 61.645263671875, 521.6031494140625, 480.0]",0.893,person
2025-03-25 16:33:21.179,检测,"[149.89605712890625, 61.645263671875, 521.6031494140625, 480.0]",0.893,person
2025-03-25 16:33:21.237,检测,"[147.8628692626953, 57.77215576171875, 520.5072631835938, 479.6361083984375]",0.894,person
2025-03-25 16:33:21.256,检测,"[147.8628692626953, 57.77215576171875, 520.5072631835938, 479.6361083984375]",0.894,person
2025-03-25 16:33:21.274,检测,"[147.8628692626953, 57.77215576171875, 520.5072631835938, 479.6361083984375]",0.894,person
2025-03-25 16:33:21.337,检测,"[148.314697265625, 61.365081787109375, 521.095458984375, 480.0]",0.893,person
2025-03-25 16:33:21.355,检测,"[148.314697265625, 61.365081787109375, 521.095458984375, 480.0]",0.893,person
2025-03-25 16:33:21.446,检测,"[148.50628662109375, 57.427398681640625, 521.8496704101562, 479.5915222167969]",0.886,person
2025-03-25 16:33:21.465,检测,"[148.50628662109375, 57.427398681640625, 521.8496704101562, 479.5915222167969]",0.886,person
2025-03-25 16:33:21.482,检测,"[148.50628662109375, 57.427398681640625, 521.8496704101562, 479.5915222167969]",0.886,person
2025-03-25 16:33:21.501,检测,"[148.50628662109375, 57.427398681640625, 521.8496704101562, 479.5915222167969]",0.886,person
2025-03-25 16:33:21.542,检测,"[148.1608123779297, 60.06416320800781, 520.4331665039062, 479.57318115234375]",0.892,person
2025-03-25 16:33:21.562,检测,"[148.1608123779297, 60.06416320800781, 520.4331665039062, 479.57318115234375]",0.892,person
2025-03-25 16:33:21.580,检测,"[148.1608123779297, 60.06416320800781, 520.4331665039062, 479.57318115234375]",0.892,person
2025-03-25 16:33:21.645,检测,"[147.34674072265625, 56.7845458984375, 521.45458984375, 479.6368408203125]",0.898,person
2025-03-25 16:33:21.666,检测,"[147.34674072265625, 56.7845458984375, 521.45458984375, 479.6368408203125]",0.898,person
2025-03-25 16:33:21.686,检测,"[147.34674072265625, 56.7845458984375, 521.45458984375, 479.6368408203125]",0.898,person
2025-03-25 16:33:21.741,检测,"[148.817138671875, 60.64410400390625, 520.286376953125, 480.0]",0.895,person
2025-03-25 16:33:21.763,检测,"[148.817138671875, 60.64410400390625, 520.286376953125, 480.0]",0.895,person
2025-03-25 16:33:21.851,检测,"[148.12322998046875, 57.11204528808594, 521.1234741210938, 479.652587890625]",0.903,person
2025-03-25 16:33:21.871,检测,"[148.12322998046875, 57.11204528808594, 521.1234741210938, 479.652587890625]",0.903,person
2025-03-25 16:33:21.893,检测,"[148.12322998046875, 57.11204528808594, 521.1234741210938, 479.652587890625]",0.903,person
2025-03-25 16:33:21.913,检测,"[148.12322998046875, 57.11204528808594, 521.1234741210938, 479.652587890625]",0.903,person
2025-03-25 16:33:21.955,检测,"[148.5220947265625, 61.7392578125, 521.3295288085938, 480.0]",0.898,person
2025-03-25 16:33:21.978,检测,"[148.5220947265625, 61.7392578125, 521.3295288085938, 480.0]",0.898,person
2025-03-25 16:33:21.999,检测,"[148.5220947265625, 61.7392578125, 521.3295288085938, 480.0]",0.898,person
2025-03-25 16:33:22.043,检测,"[148.41436767578125, 61.276947021484375, 521.0907592773438, 480.0]",0.891,person
2025-03-25 16:33:22.064,检测,"[148.41436767578125, 61.276947021484375, 521.0907592773438, 480.0]",0.891,person
2025-03-25 16:33:22.086,检测,"[148.41436767578125, 61.276947021484375, 521.0907592773438, 480.0]",0.891,person
2025-03-25 16:33:22.142,检测,"[148.47991943359375, 56.8323974609375, 521.3116455078125, 479.615478515625]",0.9,person
2025-03-25 16:33:22.163,检测,"[148.47991943359375, 56.8323974609375, 521.3116455078125, 479.615478515625]",0.9,person
2025-03-25 16:33:22.251,检测,"[148.390869140625, 60.93193054199219, 520.8150634765625, 480.0]",0.895,person
2025-03-25 16:33:22.271,检测,"[148.390869140625, 60.93193054199219, 520.8150634765625, 480.0]",0.895,person
2025-03-25 16:33:22.294,检测,"[148.390869140625, 60.93193054199219, 520.8150634765625, 480.0]",0.895,person
2025-03-25 16:33:22.316,检测,"[148.390869140625, 60.93193054199219, 520.8150634765625, 480.0]",0.895,person
2025-03-25 16:33:22.346,检测,"[148.12049865722656, 58.49122619628906, 521.3973388671875, 479.6610107421875]",0.903,person
2025-03-25 16:33:22.368,检测,"[148.12049865722656, 58.49122619628906, 521.3973388671875, 479.6610107421875]",0.903,person
2025-03-25 16:33:22.390,检测,"[148.12049865722656, 58.49122619628906, 521.3973388671875, 479.6610107421875]",0.903,person
2025-03-25 16:33:22.443,检测,"[148.55474853515625, 60.39794921875, 520.2745971679688, 480.0]",0.901,person
2025-03-25 16:33:22.464,检测,"[148.55474853515625, 60.39794921875, 520.2745971679688, 480.0]",0.901,person
2025-03-25 16:33:22.487,检测,"[148.55474853515625, 60.39794921875, 520.2745971679688, 480.0]",0.901,person
2025-03-25 16:33:22.540,检测,"[147.8714599609375, 59.21014404296875, 520.0130004882812, 479.6282958984375]",0.896,person
2025-03-25 16:33:22.561,检测,"[147.8714599609375, 59.21014404296875, 520.0130004882812, 479.6282958984375]",0.896,person
2025-03-25 16:33:22.649,检测,"[148.7703857421875, 57.77604675292969, 519.6398315429688, 479.61700439453125]",0.896,person
2025-03-25 16:33:22.669,检测,"[148.7703857421875, 57.77604675292969, 519.6398315429688, 479.61700439453125]",0.896,person
2025-03-25 16:33:22.689,检测,"[148.7703857421875, 57.77604675292969, 519.6398315429688, 479.61700439453125]",0.896,person
2025-03-25 16:33:22.711,检测,"[148.7703857421875, 57.77604675292969, 519.6398315429688, 479.61700439453125]",0.896,person
2025-03-25 16:33:22.750,检测,"[148.173583984375, 58.26652526855469, 518.621826171875, 479.61444091796875]",0.893,person
2025-03-25 16:33:22.769,检测,"[148.173583984375, 58.26652526855469, 518.621826171875, 479.61444091796875]",0.893,person
2025-03-25 16:33:22.790,检测,"[148.173583984375, 58.26652526855469, 518.621826171875, 479.61444091796875]",0.893,person
2025-03-25 16:33:22.842,检测,"[148.6956787109375, 60.12846374511719, 520.0174560546875, 480.0]",0.895,person
2025-03-25 16:33:22.863,检测,"[148.6956787109375, 60.12846374511719, 520.0174560546875, 480.0]",0.895,person
2025-03-25 16:33:22.886,检测,"[148.6956787109375, 60.12846374511719, 520.0174560546875, 480.0]",0.895,person
2025-03-25 16:33:22.939,检测,"[149.2158203125, 58.020965576171875, 519.1334228515625, 479.6339416503906]",0.904,person
2025-03-25 16:33:22.959,检测,"[149.2158203125, 58.020965576171875, 519.1334228515625, 479.6339416503906]",0.904,person
2025-03-25 16:33:23.049,检测,"[148.50511169433594, 60.53228759765625, 520.8507080078125, 480.0]",0.901,person
2025-03-25 16:33:23.069,检测,"[148.50511169433594, 60.53228759765625, 520.8507080078125, 480.0]",0.901,person
2025-03-25 16:33:23.091,检测,"[148.50511169433594, 60.53228759765625, 520.8507080078125, 480.0]",0.901,person
2025-03-25 16:33:23.112,检测,"[148.50511169433594, 60.53228759765625, 520.8507080078125, 480.0]",0.901,person
2025-03-25 16:33:23.147,检测,"[149.04327392578125, 60.703887939453125, 519.6831665039062, 480.0]",0.901,person
2025-03-25 16:33:23.169,检测,"[149.04327392578125, 60.703887939453125, 519.6831665039062, 480.0]",0.901,person
2025-03-25 16:33:23.190,检测,"[149.04327392578125, 60.703887939453125, 519.6831665039062, 480.0]",0.901,person
2025-03-25 16:33:23.245,检测,"[149.0284423828125, 60.87860107421875, 520.5548706054688, 480.0]",0.902,person
2025-03-25 16:33:23.269,检测,"[149.0284423828125, 60.87860107421875, 520.5548706054688, 480.0]",0.902,person
2025-03-25 16:33:23.290,检测,"[149.0284423828125, 60.87860107421875, 520.5548706054688, 480.0]",0.902,person
2025-03-25 16:33:23.354,检测,"[149.15309143066406, 60.52708435058594, 519.5537109375, 480.0]",0.895,person
2025-03-25 16:33:23.374,检测,"[149.15309143066406, 60.52708435058594, 519.5537109375, 480.0]",0.895,person
2025-03-25 16:33:23.451,检测,"[149.30474853515625, 60.343414306640625, 519.52001953125, 480.0]",0.896,person
2025-03-25 16:33:23.477,检测,"[149.30474853515625, 60.343414306640625, 519.52001953125, 480.0]",0.896,person
2025-03-25 16:33:23.498,检测,"[149.30474853515625, 60.343414306640625, 519.52001953125, 480.0]",0.896,person
2025-03-25 16:33:23.521,检测,"[149.30474853515625, 60.343414306640625, 519.52001953125, 480.0]",0.896,person
2025-03-25 16:33:23.547,检测,"[149.44012451171875, 60.631805419921875, 520.6944580078125, 480.0]",0.893,person
2025-03-25 16:33:23.570,检测,"[149.44012451171875, 60.631805419921875, 520.6944580078125, 480.0]",0.893,person
2025-03-25 16:33:23.590,检测,"[149.44012451171875, 60.631805419921875, 520.6944580078125, 480.0]",0.893,person
2025-03-25 16:33:23.638,检测,"[149.2452392578125, 61.4141845703125, 519.7041015625, 479.61444091796875]",0.896,person
2025-03-25 16:33:23.655,检测,"[149.2452392578125, 61.4141845703125, 519.7041015625, 479.61444091796875]",0.896,person
2025-03-25 16:33:23.674,检测,"[149.2452392578125, 61.4141845703125, 519.7041015625, 479.61444091796875]",0.896,person
2025-03-25 16:33:23.737,检测,"[149.4427490234375, 60.600677490234375, 521.178466796875, 480.0]",0.889,person
2025-03-25 16:33:23.754,检测,"[149.4427490234375, 60.600677490234375, 521.178466796875, 480.0]",0.889,person
2025-03-25 16:33:23.847,检测,"[149.72767639160156, 59.75962829589844, 518.97119140625, 479.63671875]",0.892,person
2025-03-25 16:33:23.864,检测,"[149.72767639160156, 59.75962829589844, 518.97119140625, 479.63671875]",0.892,person
2025-03-25 16:33:23.883,检测,"[149.72767639160156, 59.75962829589844, 518.97119140625, 479.63671875]",0.892,person
2025-03-25 16:33:23.944,检测,"[150.2447509765625, 61.84761047363281, 521.411376953125, 480.0]",0.895,person
2025-03-25 16:33:23.971,检测,"[150.2447509765625, 61.84761047363281, 521.411376953125, 480.0]",0.895,person
2025-03-25 16:33:23.991,检测,"[150.2447509765625, 61.84761047363281, 521.411376953125, 480.0]",0.895,person
2025-03-25 16:33:24.010,检测,"[150.2447509765625, 61.84761047363281, 521.411376953125, 480.0]",0.895,person
2025-03-25 16:33:24.039,检测,"[149.03802490234375, 61.01625061035156, 519.2806396484375, 479.6475830078125]",0.894,person
2025-03-25 16:33:24.057,检测,"[149.03802490234375, 61.01625061035156, 519.2806396484375, 479.6475830078125]",0.894,person
2025-03-25 16:33:24.075,检测,"[149.03802490234375, 61.01625061035156, 519.2806396484375, 479.6475830078125]",0.894,person
2025-03-25 16:33:24.140,检测,"[149.7059326171875, 61.143890380859375, 519.9008178710938, 480.0]",0.898,person
2025-03-25 16:33:24.160,检测,"[149.7059326171875, 61.143890380859375, 519.9008178710938, 480.0]",0.898,person
2025-03-25 16:33:24.234,检测,"[149.31280517578125, 60.8309326171875, 520.4569091796875, 480.0]",0.895,person
2025-03-25 16:33:24.259,检测,"[149.31280517578125, 60.8309326171875, 520.4569091796875, 480.0]",0.895,person
2025-03-25 16:33:24.282,检测,"[149.31280517578125, 60.8309326171875, 520.4569091796875, 480.0]",0.895,person
2025-03-25 16:33:24.347,检测,"[149.65081787109375, 62.154541015625, 520.1697998046875, 479.56256103515625]",0.9,person
2025-03-25 16:33:24.366,检测,"[149.65081787109375, 62.154541015625, 520.1697998046875, 479.56256103515625]",0.9,person
2025-03-25 16:33:24.386,检测,"[149.65081787109375, 62.154541015625, 520.1697998046875, 479.56256103515625]",0.9,person
2025-03-25 16:33:24.406,检测,"[149.65081787109375, 62.154541015625, 520.1697998046875, 479.56256103515625]",0.9,person
2025-03-25 16:33:24.442,检测,"[149.787841796875, 61.596405029296875, 519.914306640625, 479.6504821777344]",0.892,person
2025-03-25 16:33:24.460,检测,"[149.787841796875, 61.596405029296875, 519.914306640625, 479.6504821777344]",0.892,person
2025-03-25 16:33:24.479,检测,"[149.787841796875, 61.596405029296875, 519.914306640625, 479.6504821777344]",0.892,person
2025-03-25 16:33:24.539,检测,"[149.00433349609375, 62.06549072265625, 521.4906005859375, 480.0]",0.893,person
2025-03-25 16:33:24.559,检测,"[149.00433349609375, 62.06549072265625, 521.4906005859375, 480.0]",0.893,person
2025-03-25 16:33:24.631,检测,"[148.75811767578125, 61.34013366699219, 523.4149169921875, 479.59014892578125]",0.892,person
2025-03-25 16:33:24.650,检测,"[148.75811767578125, 61.34013366699219, 523.4149169921875, 479.59014892578125]",0.892,person
2025-03-25 16:33:24.668,检测,"[148.75811767578125, 61.34013366699219, 523.4149169921875, 479.59014892578125]",0.892,person
2025-03-25 16:33:24.743,检测,"[149.494873046875, 61.203277587890625, 522.5978393554688, 479.5957946777344]",0.892,person
2025-03-25 16:33:24.760,检测,"[149.494873046875, 61.203277587890625, 522.5978393554688, 479.5957946777344]",0.892,person
2025-03-25 16:33:24.777,检测,"[149.494873046875, 61.203277587890625, 522.5978393554688, 479.5957946777344]",0.892,person
2025-03-25 16:33:24.796,检测,"[149.494873046875, 61.203277587890625, 522.5978393554688, 479.5957946777344]",0.892,person
2025-03-25 16:33:24.840,检测,"[149.055908203125, 61.08697509765625, 521.7647094726562, 479.6473388671875]",0.895,person
2025-03-25 16:33:24.856,检测,"[149.055908203125, 61.08697509765625, 521.7647094726562, 479.6473388671875]",0.895,person
2025-03-25 16:33:24.875,检测,"[149.055908203125, 61.08697509765625, 521.7647094726562, 479.6473388671875]",0.895,person
2025-03-25 16:33:24.938,检测,"[149.11248779296875, 60.93067932128906, 522.0526123046875, 479.6280517578125]",0.894,person
2025-03-25 16:33:24.956,检测,"[149.11248779296875, 60.93067932128906, 522.0526123046875, 479.6280517578125]",0.894,person
2025-03-25 16:33:25.030,检测,"[149.33990478515625, 61.49053955078125, 521.8364868164062, 480.0]",0.894,person
2025-03-25 16:33:25.048,检测,"[149.33990478515625, 61.49053955078125, 521.8364868164062, 480.0]",0.894,person
2025-03-25 16:33:25.067,检测,"[149.33990478515625, 61.49053955078125, 521.8364868164062, 480.0]",0.894,person
2025-03-25 16:33:25.144,检测,"[149.2374267578125, 61.51695251464844, 520.81298828125, 480.0]",0.893,person
2025-03-25 16:33:25.161,检测,"[149.2374267578125, 61.51695251464844, 520.81298828125, 480.0]",0.893,person
2025-03-25 16:33:25.179,检测,"[149.2374267578125, 61.51695251464844, 520.81298828125, 480.0]",0.893,person
2025-03-25 16:33:25.197,检测,"[149.2374267578125, 61.51695251464844, 520.81298828125, 480.0]",0.893,person
2025-03-25 16:33:25.240,检测,"[149.614501953125, 61.65191650390625, 520.633544921875, 480.0]",0.886,person
2025-03-25 16:33:25.258,检测,"[149.614501953125, 61.65191650390625, 520.633544921875, 480.0]",0.886,person
2025-03-25 16:33:25.276,检测,"[149.614501953125, 61.65191650390625, 520.633544921875, 480.0]",0.886,person
2025-03-25 16:33:25.338,检测,"[149.6639862060547, 60.01220703125, 521.0967407226562, 479.6107177734375]",0.893,person
2025-03-25 16:33:25.364,检测,"[149.6639862060547, 60.01220703125, 521.0967407226562, 479.6107177734375]",0.893,person
2025-03-25 16:33:25.432,检测,"[148.867919921875, 61.45991516113281, 520.89990234375, 479.70196533203125]",0.884,person
2025-03-25 16:33:25.450,检测,"[148.867919921875, 61.45991516113281, 520.89990234375, 479.70196533203125]",0.884,person
2025-03-25 16:33:25.468,检测,"[148.867919921875, 61.45991516113281, 520.89990234375, 479.70196533203125]",0.884,person
2025-03-25 16:33:25.544,检测,"[150.080322265625, 61.55517578125, 521.5220947265625, 480.0]",0.891,person
2025-03-25 16:33:25.564,检测,"[150.080322265625, 61.55517578125, 521.5220947265625, 480.0]",0.891,person
2025-03-25 16:33:25.585,检测,"[150.080322265625, 61.55517578125, 521.5220947265625, 480.0]",0.891,person
2025-03-25 16:33:25.605,检测,"[150.080322265625, 61.55517578125, 521.5220947265625, 480.0]",0.891,person
2025-03-25 16:33:25.639,检测,"[149.50144958496094, 61.81207275390625, 521.2989501953125, 480.0]",0.895,person
2025-03-25 16:33:25.659,检测,"[149.50144958496094, 61.81207275390625, 521.2989501953125, 480.0]",0.895,person
2025-03-25 16:33:25.679,检测,"[149.50144958496094, 61.81207275390625, 521.2989501953125, 480.0]",0.895,person
2025-03-25 16:33:25.749,检测,"[148.82147216796875, 59.85691833496094, 523.0244140625, 479.577880859375]",0.88,person
2025-03-25 16:33:25.771,检测,"[148.82147216796875, 59.85691833496094, 523.0244140625, 479.577880859375]",0.88,person
2025-03-25 16:33:25.834,检测,"[149.29766845703125, 62.64453125, 522.712158203125, 480.0]",0.9,person
2025-03-25 16:33:25.855,检测,"[149.29766845703125, 62.64453125, 522.712158203125, 480.0]",0.9,person
2025-03-25 16:33:25.881,检测,"[149.29766845703125, 62.64453125, 522.712158203125, 480.0]",0.9,person
2025-03-25 16:33:25.948,检测,"[149.61505126953125, 59.29280090332031, 522.592041015625, 479.52996826171875]",0.894,person
2025-03-25 16:33:25.971,检测,"[149.61505126953125, 59.29280090332031, 522.592041015625, 479.52996826171875]",0.894,person
2025-03-25 16:33:25.992,检测,"[149.61505126953125, 59.29280090332031, 522.592041015625, 479.52996826171875]",0.894,person
2025-03-25 16:33:26.015,检测,"[149.61505126953125, 59.29280090332031, 522.592041015625, 479.52996826171875]",0.894,person
2025-03-25 16:33:26.047,检测,"[148.806396484375, 59.86151123046875, 522.3204956054688, 479.5892333984375]",0.893,person
2025-03-25 16:33:26.070,检测,"[148.806396484375, 59.86151123046875, 522.3204956054688, 479.5892333984375]",0.893,person
2025-03-25 16:33:26.089,检测,"[148.806396484375, 59.86151123046875, 522.3204956054688, 479.5892333984375]",0.893,person
2025-03-25 16:33:26.142,检测,"[149.145263671875, 59.01704406738281, 521.1614990234375, 479.61529541015625]",0.888,person
2025-03-25 16:33:26.167,检测,"[149.145263671875, 59.01704406738281, 521.1614990234375, 479.61529541015625]",0.888,person
2025-03-25 16:33:26.238,检测,"[149.158203125, 61.31266784667969, 523.5336303710938, 480.0]",0.88,person
2025-03-25 16:33:26.259,检测,"[149.158203125, 61.31266784667969, 523.5336303710938, 480.0]",0.88,person
2025-03-25 16:33:26.285,检测,"[149.158203125, 61.31266784667969, 523.5336303710938, 480.0]",0.88,person
2025-03-25 16:33:26.347,检测,"[149.21942138671875, 62.29899597167969, 523.834228515625, 480.0]",0.877,person
2025-03-25 16:33:26.370,检测,"[149.21942138671875, 62.29899597167969, 523.834228515625, 480.0]",0.877,person
2025-03-25 16:33:26.392,检测,"[149.21942138671875, 62.29899597167969, 523.834228515625, 480.0]",0.877,person
2025-03-25 16:33:26.417,检测,"[149.21942138671875, 62.29899597167969, 523.834228515625, 480.0]",0.877,person
2025-03-25 16:33:26.445,检测,"[148.34429931640625, 59.189605712890625, 521.6594848632812, 479.5955505371094]",0.882,person
2025-03-25 16:33:26.470,检测,"[148.34429931640625, 59.189605712890625, 521.6594848632812, 479.5955505371094]",0.882,person
2025-03-25 16:33:26.492,检测,"[148.34429931640625, 59.189605712890625, 521.6594848632812, 479.5955505371094]",0.882,person
2025-03-25 16:33:26.542,检测,"[148.33837890625, 61.6943359375, 521.746826171875, 480.0]",0.881,person
2025-03-25 16:33:26.566,检测,"[148.33837890625, 61.6943359375, 521.746826171875, 480.0]",0.881,person
2025-03-25 16:33:26.633,检测,"[148.862060546875, 61.463470458984375, 522.3161010742188, 480.0]",0.87,person
2025-03-25 16:33:26.655,检测,"[148.862060546875, 61.463470458984375, 522.3161010742188, 480.0]",0.87,person
2025-03-25 16:33:26.683,检测,"[148.862060546875, 61.463470458984375, 522.3161010742188, 480.0]",0.87,person
2025-03-25 16:33:26.754,检测,"[148.78883361816406, 61.11956787109375, 523.0859375, 480.0]",0.871,person
2025-03-25 16:33:26.782,检测,"[148.78883361816406, 61.11956787109375, 523.0859375, 480.0]",0.871,person
2025-03-25 16:33:26.811,检测,"[148.78883361816406, 61.11956787109375, 523.0859375, 480.0]",0.871,person
2025-03-25 16:33:26.840,检测,"[148.78883361816406, 61.11956787109375, 523.0859375, 480.0]",0.871,person
2025-03-25 16:33:26.876,检测,"[147.5494384765625, 61.40092468261719, 522.20654296875, 480.0]",0.884,person
2025-03-25 16:33:26.908,检测,"[147.5494384765625, 61.40092468261719, 522.20654296875, 480.0]",0.884,person
2025-03-25 16:33:26.937,检测,"[147.5494384765625, 61.40092468261719, 522.20654296875, 480.0]",0.884,person
2025-03-25 16:33:26.965,检测,"[148.744140625, 59.23370361328125, 521.9757080078125, 479.5731201171875]",0.882,person
2025-03-25 16:33:26.995,检测,"[148.744140625, 59.23370361328125, 521.9757080078125, 479.5731201171875]",0.882,person
2025-03-25 16:33:27.042,检测,"[149.60609436035156, 59.33793640136719, 526.01708984375, 479.51043701171875]",0.876,person
2025-03-25 16:33:27.069,检测,"[149.60609436035156, 59.33793640136719, 526.01708984375, 479.51043701171875]",0.876,person
2025-03-25 16:33:27.098,检测,"[149.60609436035156, 59.33793640136719, 526.01708984375, 479.51043701171875]",0.876,person
2025-03-25 16:33:27.152,检测,"[148.55946350097656, 56.3782958984375, 528.24853515625, 479.5029296875]",0.861,person
2025-03-25 16:33:27.192,检测,"[148.55946350097656, 56.3782958984375, 528.24853515625, 479.5029296875]",0.861,person
2025-03-25 16:33:27.212,检测,"[148.55946350097656, 56.3782958984375, 528.24853515625, 479.5029296875]",0.861,person
2025-03-25 16:33:27.241,检测,"[148.55946350097656, 56.3782958984375, 528.24853515625, 479.5029296875]",0.861,person
2025-03-25 16:33:27.272,检测,"[147.19383239746094, 53.16728210449219, 536.2742919921875, 479.53765869140625]",0.88,person
2025-03-25 16:33:27.298,检测,"[147.19383239746094, 53.16728210449219, 536.2742919921875, 479.53765869140625]",0.88,person
2025-03-25 16:33:27.325,检测,"[147.19383239746094, 53.16728210449219, 536.2742919921875, 479.53765869140625]",0.88,person
2025-03-25 16:33:27.351,检测,"[146.14794921875, 49.98738098144531, 553.3756713867188, 479.42535400390625]",0.882,person
2025-03-25 16:33:27.376,检测,"[146.14794921875, 49.98738098144531, 553.3756713867188, 479.42535400390625]",0.882,person
2025-03-25 16:33:27.437,检测,"[142.9373779296875, 37.740631103515625, 573.2664794921875, 479.6617736816406]",0.829,person
2025-03-25 16:33:27.462,检测,"[142.9373779296875, 37.740631103515625, 573.2664794921875, 479.6617736816406]",0.829,person
2025-03-25 16:33:27.494,检测,"[142.9373779296875, 37.740631103515625, 573.2664794921875, 479.6617736816406]",0.829,person
2025-03-25 16:33:27.554,检测,"[137.349365234375, 34.28105163574219, 591.8857421875, 480.0]",0.864,person
2025-03-25 16:33:27.580,检测,"[137.349365234375, 34.28105163574219, 591.8857421875, 480.0]",0.864,person
2025-03-25 16:33:27.605,检测,"[137.349365234375, 34.28105163574219, 591.8857421875, 480.0]",0.864,person
2025-03-25 16:33:27.632,检测,"[137.349365234375, 34.28105163574219, 591.8857421875, 480.0]",0.864,person
2025-03-25 16:33:27.656,检测,"[136.57118225097656, 26.4730224609375, 638.36572265625, 480.0]",0.871,person
2025-03-25 16:33:27.679,检测,"[136.57118225097656, 26.4730224609375, 638.36572265625, 480.0]",0.871,person
2025-03-25 16:33:27.701,检测,"[136.57118225097656, 26.4730224609375, 638.36572265625, 480.0]",0.871,person
2025-03-25 16:33:27.743,检测,"[131.04856872558594, 19.077667236328125, 639.2711181640625, 479.7306823730469]",0.906,person
2025-03-25 16:33:27.767,检测,"[131.04856872558594, 19.077667236328125, 639.2711181640625, 479.7306823730469]",0.906,person
2025-03-25 16:33:27.839,检测,"[121.1895751953125, 16.877593994140625, 639.15673828125, 480.0]",0.908,person
2025-03-25 16:33:27.860,检测,"[121.1895751953125, 16.877593994140625, 639.15673828125, 480.0]",0.908,person
